,rewards
0,3900.658601318486
1,-107.81135151069611
2,0.0
3,1184.2814782815985
4,-119.08836695947684
5,0.0
6,-92.39112308737822
7,-58.426927206572145
8,0.0
9,0.0
10,-2572.5745039884932
11,-502.18332717521116
12,2891.539081950672
13,8001.858200921211
14,-7731.703337362967
15,-3682.7055044844747
16,10641.075087362435
17,2584.8718578508124
18,707.6351493219845
19,10714.348002376733
20,3622.3538479113486
21,-6002.898354860954
22,-1096.8676886749454
23,242.67198066366836
24,2449.1676282461267
25,4875.513797368389
26,-1204.7573323601391
27,3155.4834223059006
28,3055.5399661231786
29,-459.05597457732074
30,0.0
31,0.0
32,681.0073960879818
33,-81.41177269537002
34,0.0
35,-645.1060729273595
36,-151.66274654236622
37,2458.6921220817603
38,-457.4668832977768
39,-285.24990979162976
40,-1158.854391755769
41,-2134.38735368941
42,642.5759788448922
43,3255.9469462563284
44,3227.3626416444313
45,3453.931375590153
46,774.6372822041158
47,-450.36189986229874
48,11305.771193759982
49,7130.863334903726
50,-173.8433070546016
51,11573.332985742018
52,-9989.02145041991
53,6598.642420387128
54,8606.61775815254
55,2473.060488318559
56,5677.187836612109
57,9965.030244296417
58,11426.838262266247
59,665.8524168124422
60,6387.59476793115
61,-1943.6139159002341
