,0
101,945201.8646597303
102,962987.5612331689
103,958375.5855937636
104,962739.4016588615
105,946511.618160008
106,961507.9942939822
107,983057.8732137493
108,980880.4451825676
109,979717.5054617481
110,963388.6491961709
111,965989.2337098869
112,974234.4741120259
113,968379.3623555885
114,975907.8268646151
115,965533.2942621855
116,966957.3544271782
117,979127.3763535786
118,976863.9416568659
119,989431.4081960416
120,997058.3490188541
121,1012778.3389773461
122,1001480.2486316385
123,1004696.2510483203
124,1003492.1010705546
125,1008215.6693996456
126,1026922.1431210832
127,1025256.2552067409
128,1024393.5120217742
129,1012543.6557245337
130,1014252.000322902
131,1022498.8029402884
132,1021462.2670539521
133,1019909.0574697735
134,1024914.1854926232
135,1026713.9976574081
136,1031633.4118026268
137,1035333.8124515271
138,1025574.7746845903
139,1034645.9914623593
140,1045818.3590409114
141,1049292.9043190426
142,1050859.7309032727
143,1050195.6803801504
144,1048181.2859315873
145,1025301.8863579257
146,1029600.425603772
147,1011102.7859564469
148,1001799.8902899515
149,1013327.3233950409
150,996483.9257074724
151,989858.6165237824
152,959544.557326554
153,959004.0239163117
154,967033.3556046871
155,970375.3050199716
156,956798.8362057754
157,941403.5732441325
158,962336.7962190157
159,969810.2403068113
160,973949.386852455
161,941315.6105337444
162,943000.6925151229
163,930822.7120401509
164,942480.9974192639
165,926052.856482475
166,943152.0009726714
167,946651.9672749983
168,971206.6005416095
169,982577.9853840107
170,990866.9721161531
171,966967.8153925746
172,957184.6458095814
173,932966.8786504631
174,937159.8606737065
175,927481.3875953014
176,935279.8108817994
177,941082.0155269519
178,949657.63197928
179,949240.3277882844
180,953806.7409719843
181,962481.8118877973
182,965820.0874244558
183,962526.344534723
184,982217.7123562581
185,989338.3722436999
186,993900.4725606861
187,993793.5470319258
188,1001206.4175591404
189,1002088.1727118146
190,1009171.4040810787
191,1001402.1550029622
192,995697.9073045525
193,1005355.6211251941
194,994452.0562400465
195,1005694.975747251
196,1019650.0816819757
197,1029680.0655019075
198,1037394.6410672449
199,1034572.4926741618
200,1035580.8235541468
201,1041937.9552477847
202,1034603.2182905216
203,1048595.5209028812
204,1051098.5833395994
205,1047541.227986272
206,1059204.330132227
207,1055441.8407761287
208,1075796.1192291814
209,1086416.745529761
210,1069564.5653356204
211,1069656.2863446802
212,1077462.9557230617
213,1066660.517445003
214,1070565.242248578
215,1071439.1506591074
216,1064491.2915215557
217,1040578.6336077311
218,1042114.311562973
219,1109959.2300848642
220,1079497.0711638618
221,1097036.5882491262
222,1063459.8178216645
223,1048951.8071334413
224,997798.5210184758
225,989235.9461103112
226,1030708.9911752953
227,1023840.1556101601
228,1033550.9534050997
229,1023082.4585079463
230,994894.2487288257
231,983691.0675822833
232,967379.8054196914
233,963082.3645893278
234,938644.0442470814
235,963471.2920675214
236,945307.8484453926
237,957571.2879046554
238,945549.9268303713
239,975818.41306675
240,960894.9987551864
241,938556.7456512597
242,962555.8176133177
243,970767.497477449
244,942365.2598926935
245,924183.8502297433
246,931284.0600243628
247,926163.7240484614
248,953700.4936576557
249,954225.3221412535
250,955974.9513413149
251,990981.8299415807
252,993258.4595776014
253,1006117.6627648468
254,1005051.135959906
255,995333.3810163003
256,979100.5919271247
257,980913.7185800679
258,960963.9735482598
259,965398.6393396416
260,965161.9922659363
261,932937.1286737983
262,926962.6525926741
263,935481.6922846497
264,939076.6260524419
265,944476.8493646901
266,981193.4723824399
267,991358.2938844039
268,994127.4484420718
269,989922.00906133
270,1003609.9073332256
271,1013234.2415672571
272,1009493.6525575292
273,986520.4360263058
274,995115.398488786
275,1011504.3089578437
276,1002095.0022268356
277,1017178.5148262162
278,1023035.9394760903
279,1027437.7916047667
280,1020572.8611001464
281,1015645.851400496
282,1007771.0621959587
283,983773.5596612232
284,997941.75920182
285,996707.200430742
286,1014567.8593939844
287,1011128.7905562768
288,1015146.660402848
289,1023037.1405786177
290,1019033.7233592409
291,995320.7159459274
292,993499.0887471111
293,991340.9685860559
294,994714.8409946392
295,1002999.1079976131
296,1000824.8956059193
297,989967.4529421752
298,996113.7876912301
299,996135.1594430652
300,980472.4597692933
301,984756.28438046
302,985955.3271957882
303,999803.633791871
304,983710.048631681
305,988745.7016668577
306,1012705.9399666877
307,1030427.9989551969
308,1040568.6799870825
309,1032247.2431379098
310,1042912.6266480556
311,1047078.1646306502
312,1049024.9577298905
313,1054723.7921929236
314,1059484.4368250747
315,1058521.3788500216
316,1068184.3451938613
317,1068624.6936941405
318,1080806.3052847935
319,1085026.3922665997
320,1076934.5224733353
321,1075292.705104944
322,1096173.9764712194
323,1095309.836807598
324,1096523.0299213566
325,1099384.9553158805
326,1091544.761415713
327,1088066.4006573663
328,1071509.444966716
329,1084527.2966730967
330,1071955.4248844278
331,1077916.7629164672
332,1070414.220470813
333,1075043.670348818
334,1070043.9160223266
335,1074157.5201751064
336,1085597.7292374538
337,1089419.153730565
338,1095313.9336001065
339,1081369.711014637
340,1088664.4572365137
341,1107073.734295237
342,1106993.3974539216
343,1111974.0082170332
344,1117409.7194313337
345,1123264.7345936764
346,1126286.4303860029
347,1095061.7769014612
348,1083991.4883270585
349,1096778.198235103
350,1096919.0363385628
351,1105409.6570150843
352,1117354.7083357298
353,1117905.5774605307
354,1108395.9923364194
355,1113074.9555938435
356,1111198.0876601974
357,1096946.4715782912
358,1097871.7431423608
359,1064576.7971967687
360,1048851.6820001325
361,1059659.8039756427
362,1069432.6723405016
363,1066413.9413154118
364,1057687.2815186828
365,1073524.0186714728
366,1068353.978221446
367,1059778.9611093688
368,1056772.4688129514
369,1075399.826833381
370,1090289.9926392115
371,1087908.297116927
372,1095664.4363668715
373,1089339.2324343496
374,1094937.5378261067
375,1093979.7683707026
376,1109733.3192111556
377,1100624.6150047123
378,1103332.2736661127
379,1094262.9017937977
380,1098572.4962853673
381,1090781.4775585905
382,1086693.065930305
383,1093539.0099685534
384,1089902.080205582
385,1087423.71047184
386,1084789.0155393558
387,1082877.2111036824
388,1084483.6428601546
389,1085310.7291325184
390,1082710.8308865875
391,1096756.8546655916
392,1092724.9434610729
393,1100759.7424960523
394,1109869.2180677499
395,1104828.5927821347
396,1111860.3913750926
397,1114881.355619891
398,1130200.248718784
399,1133029.0307597944
400,1136691.6383667625
401,1155788.707196385
402,1140178.0470022224
403,1154419.8758238233
404,1153528.5334440959
405,1179905.371409891
406,1164393.3046285836
407,1165380.5755133764
408,1183000.8051436015
409,1163648.6385738282
410,1183202.285228301
411,1194673.8303295334
412,1220357.8054081977
413,1218000.6184137883
414,1212901.7091777227
415,1217646.8600329212
416,1221750.2421212613
417,1214342.6290409146
418,1221041.0292523303
419,1245823.4699499186
420,1256300.3543695193
421,1253425.9558323345
422,1260577.08655961
423,1269868.3518901234
424,1262733.2998053576
425,1230403.856422168
426,1218569.5930114728
427,1227654.7294609516
428,1211246.3282987857
429,1191235.9100197274
430,1177424.6673182636
431,1170561.5996254785
432,1184785.7151917138
433,1182983.970349558
434,1166251.1027425467
435,1167901.459903666
436,1159024.440687802
437,1148478.6504416207
438,1152869.173404549
439,1164636.8645642193
440,1191344.8577806244
441,1163273.7272853444
442,1170742.766285756
443,1159585.7719198093
444,1171557.9251279873
445,1169423.9407158587
446,1176046.4413471555
447,1187444.9960094697
448,1187326.9561056502
449,1194669.4936394366
450,1205565.333650494
451,1205031.5332528714
452,1218611.1786261483
453,1219690.1083274286
454,1209432.02527032
455,1201652.7441651467
456,1199658.835302912
457,1190120.9443116796
458,1183378.680435217
459,1173368.196635997
460,1172022.2037593927
461,1173642.8174804866
462,1164485.9459974444
463,1161378.3347933346
464,1151439.576177146
465,1149029.9573278106
466,1175599.4380676262
467,1176569.6953795569
468,1169200.5873820896
469,1174549.392157067
470,1188482.6558920208
471,1187128.2770987165
472,1190256.5604908431
473,1187969.8713586996
474,1178703.5230944003
475,1151457.222036354
476,1161191.1255616639
477,1168835.549747409
478,1172346.221191639
479,1174091.4495480596
480,1162018.641468015
481,1190151.595260099
482,1170495.3209869135
483,1164735.3161110706
484,1165556.6869972302
485,1178665.0643382673
486,1180643.1519908053
487,1172298.1936691408
488,1160603.3613111558
489,1157554.89212882
490,1155508.535701866
491,1148594.663701751
492,1162009.3161579224
493,1177894.0465881266
494,1149496.4328518985
495,1152347.5781195061
496,1144314.154189759
497,1132019.4472680143
498,1133769.521725204
499,1120728.9848889578
500,1123330.6306025723
501,1121130.3052571397
502,1123084.8300709336
503,1138557.616218571
504,1119948.3245404202
505,1120650.7045741002
506,1128675.7896504796
507,1140501.469317183
508,1149262.1118587593
509,1137878.6118202426
510,1145246.5680480401
511,1119705.9624673105
512,1123795.5845532452
513,1152449.8825368981
514,1174510.1942042024
515,1186413.0539922025
516,1202358.9174432463
517,1205099.0989500356
518,1205524.2738992702
519,1215262.304460111
520,1210586.2325526373
521,1184541.4122031287
522,1169633.1485848357
523,1175302.60714149
524,1161870.2523882256
525,1163864.4349581837
526,1148964.1078588297
527,1167500.6254152951
528,1164749.3278505001
529,1178763.8241455613
530,1180064.8704761146
531,1167011.1902566147
532,1162209.8824240675
533,1133673.0909927716
534,1132432.3164749383
535,1130699.8564376466
536,1123297.270706009
537,1099274.1680951968
538,1104698.3575117018
539,1052935.8998480446
540,1049257.420999346
541,990335.0467659495
542,1022281.7935025769
543,993295.887779553
544,1035465.1182037806
545,1040864.1547463211
546,1058799.7936898617
547,1050147.5356084812
548,1036998.7973370802
549,995099.1966324556
550,974604.1800498737
551,975095.2693002677
552,1016226.4748007625
553,1023646.012859528
554,1014896.5686536342
555,1041814.6165260167
556,1064387.4109354517
557,1070649.9187860421
558,1068058.782822132
559,1052364.8125681214
560,1012883.0626318662
561,1007288.4321926236
562,1030738.1212951288
563,1014773.808992345
564,988750.1362595574
565,1003243.4394085802
566,1021052.9985055831
567,1031460.962480112
568,1028535.2089987743
569,1016558.1325780965
570,1005255.0966194709
571,989428.3236453048
572,953634.0608690835
573,921383.6104725354
574,937612.139101592
575,954526.4128353739
576,960936.2065749875
577,928132.4396359775
578,923204.4623865908
579,907285.9119805238
580,875525.6197986711
581,893370.6794956172
582,912144.997099417
583,935636.2859610332
584,918876.3817406208
585,937141.8877387579
586,928837.8545746921
587,934404.208022504
588,939741.3404283434
589,943765.3458095513
590,924045.7015169625
591,943144.2129167347
592,918677.3966923502
593,919909.9963354579
594,936965.4558140686
595,959049.348264123
596,896727.5119723232
597,902173.6964749058
598,937091.0379154756
599,935960.8894895795
600,909902.0476039437
601,884061.7870386085
602,896152.426811727
603,920820.7994877908
604,925853.4680530888
605,924499.9808767543
606,927366.2336852825
607,896285.7684554784
608,897184.28127499
609,915891.6469615201
610,907616.390991744
611,909923.5698417115
612,892394.461059977
613,883693.884132356
614,883526.7470242815
615,867009.7062471654
616,860900.5405559641
617,847519.4151685871
618,843831.3493794304
619,880409.8999861092
620,876586.4698992998
621,912469.3018843353
622,915305.9174290064
623,912457.561942983
624,916588.1859958569
625,915311.7464548928
626,924583.6505868947
627,905445.1744863512
628,918750.3525013211
629,909687.2677673456
630,898243.5578960754
631,870365.9072859586
632,870877.5095334131
633,871783.1719248152
634,858900.1992521094
635,886135.7187261779
636,884463.1816156287
637,896674.4093037948
638,903436.0122418964
639,898830.9982916478
640,888479.9958731392
641,897617.026205727
642,896436.2503356342
643,907854.3053481157
644,902734.7839547645
645,907418.1502153062
646,907177.1162859325
647,911859.8017451983
648,922315.0100958165
649,927846.2688943297
650,932584.604660742
651,921052.9670272038
652,920783.5787188645
653,938538.5891194848
654,930199.4955390977
655,928824.181105292
656,923307.0904309971
657,918660.4893137125
658,925497.6510294202
659,935765.437695603
660,950215.3737196358
661,947720.6074426187
662,945245.2129452316
663,953385.4597272632
664,964947.1975215927
665,974427.6385521403
666,975633.3882955419
667,979671.9301206447
668,976933.3383260084
669,985109.2633003572
670,964874.8967263228
671,960655.8306007258
672,954761.3157446663
673,949900.5668194477
674,956657.985035411
675,972524.4767405912
676,963752.0265551201
677,954659.0436773332
678,951371.4012037845
679,947154.1804440997
680,948863.3607127356
681,950951.976067051
682,933442.586601494
683,934764.6875602339
684,934386.8530660224
685,926251.4114180552
686,913524.3525554376
687,914000.5084404092
688,917790.781859625
689,924110.4252063419
690,916859.0139646112
691,931232.1080905629
692,930427.4702855069
693,937580.7871541271
694,940159.7839073904
695,944288.5857890146
696,940880.5799161145
697,937586.8094685372
698,933691.5254082808
699,934125.6095151321
700,950542.7062396985
701,949645.6603048379
702,942930.1898026916
703,939334.8220335424
704,941004.1632769392
705,944057.5468595086
706,940988.580028787
707,926799.3464830241
708,925109.8006826817
709,913654.4778955413
710,901957.266392369
711,908844.9080953416
712,918965.8560735832
713,905043.3377546119
714,903046.7599390021
715,919527.8168399172
716,913909.1268987161
717,909100.4691899703
718,908136.9679026762
719,895146.0941351521
720,889922.1156720833
721,894922.0774244752
722,899383.2376213572
723,898920.8411746003
724,897458.4413934223
725,899503.14893524
726,899317.0502471764
727,890701.91760914
728,875031.8133632096
729,877986.3896439776
730,868921.4554208112
731,859769.1566068083
732,863074.3056681335
733,861714.5639136573
734,854846.8304872934
735,849919.8684627977
736,841396.8923072364
737,827464.7617134296
738,818405.0695361379
739,829285.4809272529
740,828625.7808558729
741,832700.8631962589
742,833076.4752441398
743,833273.4051115555
744,841573.4337868434
745,832118.4553173779
746,827480.7401278837
747,807114.6397912438
748,806288.5636105996
749,815553.4448202337
750,831804.2793667568
751,827775.171596064
752,831155.9683487378
753,818611.3423752298
754,833477.407518049
755,828425.9043661831
756,830701.1923812653
757,834783.9421872585
758,842559.0925195866
759,851794.5973230685
760,847705.1667545459
761,835599.5898803913
762,848091.4568073165
763,829012.1777287959
764,833545.4385182038
765,841733.5281660024
766,836879.8211663256
767,854106.1136858482
768,854904.4354608315
769,856621.6329677013
770,856154.4480802361
771,851547.8848603219
772,852911.0633126375
773,845785.6964938734
774,845104.6971192547
775,845798.0034710448
776,856650.2134144129
777,854690.4346081123
778,856226.898560602
779,861948.3048067361
780,873358.5468807794
781,861554.244898123
782,847977.2077257053
783,842055.4300825757
784,838153.3669628822
785,846034.3971393483
786,859311.0661803074
787,854105.7416239214
788,857587.129063013
789,854811.6418732768
790,842290.4785723194
791,849995.329606798
792,857255.9159113779
793,867431.5681561471
794,865875.5798094256
795,864490.79075301
796,866234.1540074585
797,864109.5184516977
798,864670.2819547663
799,869205.9389214889
800,873337.0283640366
801,873404.4590728334
802,879588.7118287607
803,884517.0408954537
804,883970.9483955477
805,882065.4056054319
806,887502.8003516719
807,889864.5811779578
808,888121.8352674933
809,884960.9004312515
810,869152.7314063474
811,875236.0236702843
812,867767.3859383761
813,869248.0134531017
814,890864.6194762817
815,892437.5681715636
816,889485.6094923496
817,896326.3827526837
818,900296.2500722012
819,910508.0776542542
820,917319.7793152188
821,909720.39774248
822,907765.3071077493
823,910907.8407920792
824,904710.2249316341
825,902626.5115303558
826,901419.3640069817
827,892741.9514059972
828,891708.4142553341
829,904895.9020254724
830,896761.8581348145
831,897240.1243349616
832,899415.199608966
833,901004.1807996455
834,912110.3224261096
835,904906.6781777064
836,904010.1345228247
837,895556.5045340711
838,893962.5605395345
839,894791.3051732306
840,896357.2623943062
841,904810.4265214351
842,917840.8157815374
843,926512.7207941549
844,925489.4037569549
845,900907.1907233885
846,903270.7941647564
847,892374.3502363844
848,886962.7287098701
849,889520.9840767945
850,892619.4983159197
851,896223.230154071
852,905884.743105642
853,896172.3719510941
854,903850.3731769298
855,913638.8067631221
856,889208.7133757344
857,884858.7391908322
858,887551.5420418496
859,888846.7747613485
860,886615.7022241217
861,872687.3837883538
862,867782.5917319105
863,875523.2321027105
864,888427.9899064624
865,890814.7316882006
866,895920.9293597535
867,906063.652097667
868,910702.7169087518
869,911256.0778215665
870,919514.5069439625
871,923558.4495338204
872,924732.2586623257
873,917062.2425958423
874,927740.5907372553
875,930217.8692233632
876,937040.2284532331
877,936004.5957056166
878,939661.9256057248
879,950343.4618049834
880,952872.2981308138
881,947080.0756180348
882,941601.2302410174
883,952202.8441660232
884,963059.8884608829
885,958694.1720134385
886,957664.8549521596
887,948968.1038744617
888,944477.5345302554
889,941117.8146283498
890,938569.8608744673
891,928190.7108777936
892,946272.5553076027
893,968166.2967416805
894,979761.2847752254
895,979875.7195746533
896,977667.2112582615
897,971055.7736402436
898,976861.608961829
899,985655.3401503916
900,988859.8882289845
901,986852.581245821
902,989117.2734661738
903,986432.8448045333
904,991079.602619939
905,992821.9478264283
906,1002663.6499482468
907,1003988.3475187414
908,1018856.699115403
909,1033539.7195622899
910,1023169.5924431256
911,1022752.7028486094
912,1021056.3876539177
913,1023233.8647838323
914,1034703.0625016177
915,1027246.9826198833
916,1037518.1652388105
917,1050438.8176918693
918,1046921.803510759
919,1051513.169623059
920,1055607.2089241282
921,1055369.49660594
922,1049762.4327449535
923,1056935.2527687603
924,1057543.213802303
925,1070421.8290471574
926,1056399.6519779451
927,1051452.1703992959
928,1055218.1954051864
929,1045115.4233598006
930,1044513.7433190376
931,1046809.9253543667
932,1042539.6166449108
933,1047253.006876401
934,1044142.7933841816
935,1055756.348162948
936,1058120.6106818598
937,1060284.7008649465
938,1067113.8084603767
939,1069920.892069069
940,1074958.472757471
941,1080800.4924679357
942,1082605.9481513354
943,1078545.729170473
944,1073860.5367011107
945,1074205.1819496104
946,1087969.7916807674
947,1081957.167724856
948,1090371.4731911782
949,1080116.5777456767
950,1092778.5019278394
951,1095463.5795397472
952,1102474.3206123882
953,1094088.2823695384
954,1091712.7244933827
955,1080629.1154591604
956,1084166.6681944367
957,1080428.0868178653
958,1085611.6327428627
959,1120245.1526578139
960,1123288.9346005286
961,1132117.561202043
962,1133476.4044046819
963,1113228.9551246297
964,1130418.230727215
965,1117402.134842563
966,1103262.2813087788
967,1108192.4494871912
968,1116915.209120605
969,1151213.2859077211
970,1163318.37210306
971,1149383.958165016
972,1150294.8998846887
973,1157290.2363120147
974,1158866.116614465
975,1151501.0122139372
976,1165875.9124867192
977,1175926.9243291342
978,1178681.751975209
979,1169551.6009083695
980,1181841.3107037537
981,1184323.3226056418
982,1202388.4842202852
983,1208519.368246243
984,1226963.5345208806
985,1248930.298566827
986,1229108.1174450128
987,1246445.206169254
988,1257823.3540038099
989,1261151.5788490367
990,1255939.500386622
991,1254652.90718207
992,1260004.2706423756
993,1260802.9871296983
994,1249580.3216845274
995,1264347.9155148459
996,1250277.454499184
997,1254789.5979948782
998,1249907.563541505
999,1230906.7405209187
1000,1243333.817770803
1001,1260435.7132441574
1002,1270522.763802452
1003,1248170.229608555
1004,1220928.7905394677
1005,1235182.2519913574
1006,1227221.7125015506
1007,1239814.7195783986
1008,1250761.498877014
1009,1235945.5043543978
1010,1201503.356396602
1011,1204210.6640891654
1012,1193302.8861691367
1013,1209040.9150462628
1014,1224033.1314030406
1015,1229496.5946234204
1016,1221065.4513547914
1017,1235725.5591865762
1018,1226673.991817341
1019,1222929.580508255
1020,1239160.179984417
1021,1239812.5125948149
1022,1246995.151481036
1023,1250036.415427779
1024,1269643.1612238605
1025,1282446.4107391422
1026,1287859.3907638635
1027,1282260.0458885299
1028,1287441.2132812703
1029,1285124.8351950627
1030,1284732.0465775304
1031,1286057.3016782077
1032,1281912.7613353208
1033,1277613.039418033
1034,1283741.8693621105
1035,1293362.2304118106
1036,1284928.774065839
1037,1288197.273358874
1038,1290760.8866570923
1039,1306768.7871183306
1040,1308909.3643211443
1041,1311520.0475439895
1042,1306726.7678273085
1043,1283828.303883501
1044,1288610.13531028
1045,1284261.3620149868
1046,1279979.0904646134
1047,1278250.4700481945
1048,1272087.1348050747
1049,1255184.0114830846
1050,1257949.1196392975
1051,1251084.53027427
1052,1260252.1818928837
1053,1256129.144851133
1054,1267563.3770697587
1055,1278138.4712929418
1056,1278416.4336458226
1057,1249094.1172612451
1058,1258091.0558632733
1059,1264120.2330180402
1060,1255384.2657861612
1061,1266905.8812493135
1062,1278031.3704039324
1063,1285192.5964370628
1064,1280152.6205890938
1065,1297760.5429449037
1066,1320377.7823166572
1067,1322897.098661355
1068,1317379.0090736165
1069,1320667.1260854357
1070,1335174.7352478444
1071,1344553.117345525
1072,1359488.863852946
1073,1361039.6667632437
1074,1349553.3418311311
1075,1339357.225218988
1076,1345216.3832160267
1077,1346879.9357943363
1078,1357389.8263196917
1079,1345567.3455090073
1080,1336787.6904415481
1081,1357410.1552321517
1082,1353904.5302053436
1083,1341566.1516351989
1084,1358098.5443082566
1085,1345894.8046660894
1086,1321403.589704642
1087,1310926.3331429665
1088,1346519.3132104299
1089,1345367.0806011683
1090,1359519.8940928678
1091,1348695.5423294888
1092,1372659.7072633684
1093,1384599.0929778793
1094,1398026.0822535339
1095,1403097.007968
1096,1410102.1357085102
1097,1400612.5949102198
1098,1411109.2718115887
1099,1407112.300819562
1100,1414914.0852678495
1101,1434122.2066298423
1102,1432664.4715047586
1103,1428745.034030583
1104,1455913.3869103084
1105,1472570.818477565
1106,1469274.8639695807
1107,1468185.9776211993
1108,1441268.487828131
1109,1465892.9105322112
1110,1477018.0943502034
1111,1476735.5091745548
1112,1485577.5032590826
1113,1496260.8193363391
1114,1493465.8244874794
1115,1484833.7149902117
1116,1476643.1082566523
1117,1469217.987762929
1118,1487359.9281643648
1119,1497912.0282161457
1120,1496603.0099830283
1121,1493515.4827276291
1122,1503152.4451787148
1123,1497239.6061658927
1124,1493000.3013716463
1125,1483147.2251555389
1126,1478784.9112924202
1127,1471269.1290379222
1128,1479785.258466143
1129,1480038.2724866203
1130,1482932.67479121
1131,1460476.1302837322
1132,1463135.2070325827
1133,1468347.2370223682
1134,1474385.4052561652
1135,1476907.3817172435
1136,1497807.5184485165
1137,1506665.4318889512
1138,1509766.718242156
1139,1513448.2188373222
1140,1515310.222592687
1141,1522469.5911259276
1142,1511265.0023229092
1143,1510561.398484668
1144,1515465.3276461763
1145,1506757.2581647467
1146,1513067.8321284063
1147,1492489.1936780193
1148,1496488.1774565333
1149,1506794.7514100159
1150,1517078.4391633437
1151,1524674.9249921034
1152,1511085.9318157218
1153,1522789.435654398
1154,1522762.5917131992
1155,1525581.7379112933
1156,1523520.8395862323
1157,1532471.1183837682
1158,1543876.401884827
1159,1542601.163805186
1160,1502857.952665638
1161,1490566.2257768468
1162,1514574.12665287
1163,1496226.0622413715
1164,1518949.1872433762
1165,1519656.1631547725
1166,1486948.1733469667
1167,1494612.6684998628
1168,1493082.3926259454
1169,1512261.4564405628
1170,1548802.0730967447
1171,1555411.598803802
1172,1572732.166493315
1173,1576516.0265645601
1174,1588632.7874989489
1175,1599865.1347572317
1176,1611344.9178616104
1177,1594904.0669678175
1178,1609867.9049874975
1179,1608209.8036704827
1180,1626853.434356766
1181,1623646.4685597154
1182,1606401.3765981705
1183,1623732.9040055736
1184,1623361.4461252238
1185,1613145.1321414146
1186,1656411.9111896295
1187,1663461.1895668246
1188,1662639.2253846182
1189,1660344.5916802087
1190,1653879.4300980496
1191,1650553.488317651
1192,1649214.919656942
1193,1625579.3147443752
1194,1621959.1257106282
1195,1641658.5803113182
1196,1645514.8545510524
1197,1651006.5357556967
1198,1656014.034394279
1199,1633869.0533089815
1200,1620062.8254445272
1201,1623854.822635398
1202,1618532.0857888723
1203,1617629.7037329942
1204,1615512.3340950306
1205,1629942.811134971
1206,1645829.9698721278
1207,1646008.2312804346
1208,1632053.1024601497
1209,1603117.0763198955
1210,1589330.9284448402
1211,1595386.312177591
1212,1618339.5297736372
1213,1575936.8653868088
1214,1562446.5665119505
1215,1566875.1078195919
1216,1574176.780306882
1217,1596216.5668544571
1218,1608024.931685796
1219,1621806.2764664742
1220,1631418.1983697729
1221,1640717.210656521
1222,1627028.0618952436
1223,1613306.5553112216
1224,1606926.5788821804
1225,1613045.762547191
1226,1623250.9671563231
1227,1624078.8102272153
1228,1629787.207990631
1229,1637601.198233669
1230,1629050.9341613862
1231,1648752.8832477645
1232,1649027.4540675364
1233,1658588.69625593
1234,1683600.6486473845
1235,1688639.1512033471
1236,1677945.615380218
1237,1640761.3312450869
1238,1641943.862943687
1239,1656568.1260933557
1240,1645332.7697916671
1241,1661598.3831849373
1242,1664602.980239487
1243,1673566.647380043
1244,1679536.118022168
1245,1675059.4383470318
1246,1691483.6564048387
1247,1699014.9156315238
1248,1699253.2183458342
1249,1696517.5588740087
1250,1691796.9190018391
1251,1692811.54006289
1252,1698581.8824399249
1253,1689055.9190839266
1254,1693684.0496461717
1255,1688024.9278764348
1256,1671012.3580032215
1257,1683262.2976443816
1258,1685268.5540225715
1259,1700725.1138525838
1260,1712216.5584850616
1261,1708414.2355997732
1262,1710614.705836371
1263,1706720.835815264
1264,1700035.5847366555
1265,1719865.5707398516
1266,1714759.9479201783
1267,1710711.3060688959
1268,1701305.2650988644
1269,1724679.1968804765
1270,1716015.7208689193
1271,1726951.2915590305
1272,1702421.089925422
1273,1686429.1749077484
1274,1693446.9983168964
1275,1698511.1142495328
1276,1700713.0374794283
1277,1715638.3355099792
1278,1711046.4939637028
1279,1714445.2553866855
1280,1695060.7770856898
1281,1719904.9943176184
1282,1717888.6726341506
1283,1722512.4167040638
1284,1712287.4086217154
1285,1706813.404217208
1286,1698735.9409125985
1287,1694435.0000140006
1288,1702085.0341777413
1289,1707859.9419263836
1290,1675391.8226855926
1291,1664576.945260476
1292,1673823.2403718082
1293,1658072.4741339553
1294,1659276.6652753195
1295,1639336.847819808
1296,1662843.8511732176
1297,1673975.636521736
1298,1673469.6836897007
1299,1688552.9114228394
1300,1701933.9098842463
1301,1697621.4089065332
1302,1714672.2065283952
1303,1727288.4697408231
1304,1737384.387958497
1305,1740946.7798168336
1306,1746359.2513728787
1307,1750506.1185314064
1308,1749110.895279994
1309,1741695.1497432727
1310,1742497.164502348
