,rewards
0,-4293.832312137703
1,981.5618979174178
2,736.8549220254645
3,-6679.156982073095
4,-3144.28933452582
5,-10419.357486026012
6,4450.08596585074
7,3396.780815084465
8,-3675.431195754907
9,-8488.592299701413
10,4363.695189458202
11,7175.359395992709
12,880.6638908501482
13,7539.736053739791
14,1321.4289640834322
15,-119.35160630126484
16,-5073.429492592695
17,1977.1036939015612
18,-223.7110008674208
19,106.0577145187417
20,-6454.386143914424
21,149.0090738197323
22,-6002.017804334522
23,1149.3933175446
24,21345.065397315426
25,5614.98346846702
26,16259.399492782191
27,6730.482884435332
28,4386.823478972889
29,-1021.1513129494851
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,-39.98780381656252
36,818.83124759153
37,357.396176636219
38,-5531.956928968546
39,-2381.8896884596907
40,-518.9266390623525
41,711.0402313984232
42,-1135.8110989936395
43,-1910.7256834984291
44,-17895.81629400025
45,6492.0703450902365
46,-36.28146181907505
47,1459.1398257394321
48,12579.180747428443
49,-2610.3307793794665
50,-4998.295157440123
51,9965.25797740661
52,7129.50260269444
53,-2286.025380568579
54,1739.4978594471468
55,4757.468566741096
56,-3244.025116444216
57,-439.34692938649096
58,794.0727513689781
59,-8263.866283971816
60,-11215.668574082782
61,-2132.972043712274
