,rewards
0,2348.880882206373
1,-5399.272645611083
2,5610.777284820797
3,-3380.75204059761
4,-136.83047956624068
5,-1247.2599771923851
6,1052.6197480775882
7,-171.63363426551223
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,-198.06734007922933
34,578.9467332102358
35,-231.3894506848883
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,-1162.8677215864882
54,289.6761904191226
55,242.9353832064662
56,2451.4061392406
57,4310.162056737347
58,2107.852413216373
59,2966.3893219181336
60,8406.32456460828
61,748.3779913184699
