,rewards
0,-8908.802374988096
1,-11672.939571717288
2,9390.41234171833
3,4539.5922950569075
4,1949.213075126987
5,-861.1318726560567
6,5864.391078155022
7,-1134.2070736300666
8,-2314.809967635665
9,-8358.896983085899
10,8420.094176924787
11,-20389.859627016587
12,-3511.31903922488
13,2218.203046310693
14,-1272.1053559007123
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,244.32027070620097
23,-669.0805607922375
24,-401.13394146971405
25,786.689640519442
26,493.8659471492283
27,-3705.219443475129
28,-1391.9034973543603
29,5004.305074775359
30,7534.54555667541
31,-4093.829112224281
32,1908.7920825737529
33,-1685.031425402034
34,1721.0444256842602
35,8265.19227809622
36,11595.072225448908
37,4246.58864872274
38,-5145.571128178388
39,-6889.373985759681
40,-6717.8273757663555
41,200.0913116657175
42,7722.405653594295
43,7713.645366154145
44,2551.4594418040942
45,-7092.0084383743815
46,5251.56443402404
47,-2002.0375612305943
48,3799.9070225846954
49,7474.741971385898
50,8199.041189216543
51,-8327.701536513167
52,-1307.4278713518288
53,0.0
54,0.0
55,-226.94389496208169
56,140.84725523740053
57,-1279.1989301366266
58,-4256.126804499654
59,882.0783340320922
60,6758.168216457125
61,-2593.521858430933
