,rewards
0,11359.65979058342
1,4485.623938913224
2,6279.3917953958735
3,-3147.202304954175
4,10671.80862426362
5,1096.4558638059534
6,-6067.655705127399
7,3835.6596834257944
8,-10605.153586404165
9,4187.056504554814
10,703.0819182184059
11,-248.79223588318564
12,-12171.032349348767
13,-1014.1688662111992
14,0.0
15,-358.9272299823351
16,-88.83239185460843
17,0.0
18,0.0
19,-253.79994408180937
20,-82.51101518189535
21,0.0
22,0.0
23,0.0
24,0.0
25,-26.027085466426797
26,999.9339645485161
27,1291.1140408270294
28,1046.981012805947
29,3106.4562580659986
30,-540.1400911051314
31,1383.4386108231265
32,5273.307377743535
33,-3902.848561603809
34,1341.8101035289
35,5682.431145254173
36,1723.8768004799495
37,-5268.623192421976
38,8995.693389101536
39,-6030.380313360249
40,-1883.1588845560327
41,-4909.1757635673275
42,-4226.233861601097
43,2395.114449543995
44,-1246.8229979145108
45,2688.5671185774263
46,1894.477392755216
47,-3572.0439482305665
48,9945.536326691275
49,1087.5512843587203
50,-1259.241773012327
51,-6745.574020353379
52,-11561.045892477501
53,5155.417137927609
54,-12010.230382487993
55,-2540.4906760229496
56,-2561.615708554513
57,7436.884214601247
58,2084.485714883078
59,5162.3204677623
60,-60.15034463745542
61,-3357.592274055234
