,Close
,^DJI
Date,
2016-05-18,0.022023501134420087
2016-05-19,0.016704294646500584
2016-05-20,0.020526050661159534
2016-05-23,0.020058980050356112
2016-05-24,0.03248663450283962
2016-05-25,0.04096873246420918
2016-05-26,0.03961467187122203
2016-05-27,0.04223475463189752
2016-05-31,0.03721861444374586
2016-06-01,0.037362687675315254
2016-06-02,0.040213629282149777
2016-06-03,0.038376780998551574
2016-06-06,0.04498182684174279
2016-06-07,0.046028493243420954
2016-06-08,0.04992211503604049
2016-06-09,0.048763948481234554
2016-06-10,0.04177520088535003
2016-06-13,0.034027819459043096
2016-06-14,0.030665503299049268
2016-06-15,0.028644947408714705
2016-06-16,0.0340639231858475
2016-06-17,0.03068532048663264
2016-06-20,0.03824899430620321
2016-06-21,0.03969872408062769
2016-06-22,0.036847213014379765
2016-06-23,0.05027312981840959
2016-06-24,0.014683738756166242
2016-06-27,-0.0005072744453835654
2016-06-28,0.01520684417324003
2016-06-29,0.031823555961972394
2016-06-30,0.04554513609339672
2016-07-01,0.046675171353184775
2016-07-05,0.04033367132647703
2016-07-06,0.0448820575525295
2016-07-07,0.043556128254560234
2016-07-08,0.05818440166386929
2016-07-11,0.06286046069038753
2016-07-12,0.0699011429847669
2016-07-13,0.07132684157194946
2016-07-14,0.07915770574824865
2016-07-15,0.07974903240303788
2016-07-18,0.0807111910277798
2016-07-19,0.08222492804026116
2016-07-20,0.08432532214034283
2016-07-21,0.07978866677820484
2016-07-22,0.0829153406329679
2016-07-25,0.0783792547302431
2016-07-26,0.07725320568634841
2016-07-27,0.07716106715327342
2016-07-28,0.07623854290369869
2016-07-29,0.0748326615040995
2016-08-01,0.07321562455404207
2016-08-02,0.06792432157737527
2016-08-03,0.07032857922040314
2016-08-04,0.07015660247758126
2016-08-05,0.0813222209782698
2016-08-08,0.08049183526176962
2016-08-09,0.0807111910277798
2016-08-10,0.0785308448260682
2016-08-11,0.08540353659351885
2016-08-12,0.08324312147127366
2016-08-15,0.08671739335192585
2016-08-16,0.08181730899220829
2016-08-17,0.08309551759134148
2016-08-18,0.0844810123439439
2016-08-19,0.08184942650311955
2016-08-22,0.08049946601790814
2016-08-23,0.08154214620369316
2016-08-24,0.0777039897579308
2016-08-25,0.07577557240067123
2016-08-26,0.07268443281329917
2016-08-29,0.07895828106170466
2016-08-30,0.07611907031878462
2016-08-31,0.07300401343605323
2016-09-01,0.07407812778145328
2016-09-02,0.0783151336003034
2016-09-06,0.0810067404632917
2016-09-07,0.08030824154691607
2016-09-08,0.07761242068426921
2016-09-09,0.05461036049400381
2016-09-12,0.06858330001046675
2016-09-13,0.05351995960938272
2016-09-14,0.05165509392264944
2016-09-15,0.0620178885424425
2016-09-16,0.05684674150198554
2016-09-19,0.05663501649211411
2016-09-20,0.05720595649990656
2016-09-21,0.06675396859112448
2016-09-22,0.07251302552989047
2016-09-23,0.06487338582458357
2016-09-26,0.05515738320643693
2016-09-27,0.06294041279201745
2016-09-28,0.06940958561919097
2016-09-29,0.05799249384158123
2016-09-30,0.0675966546309521
2016-10-03,0.06443023250913948
2016-10-04,0.05945030993967482
2016-10-05,0.06601515194828589
2016-10-06,0.065284535520999
2016-10-07,0.06365121203172075
2016-10-10,0.06881472831603896
2016-10-11,0.057130104506052604
2016-10-12,0.05803622832452393
2016-10-13,0.05539701172756106
2016-10-14,0.05769694440606932
2016-10-17,0.05466582584086099
2016-10-18,0.059070708294757246
2016-10-19,0.061442848426874086
2016-10-20,0.05909462559011658
2016-10-21,0.05812438064170555
2016-10-24,0.06263301860070847
2016-10-25,0.05949814453039348
2016-10-26,0.061251054496468615
2016-10-27,0.059522061825753037
2016-10-28,0.05902697381181432
2016-10-31,0.05793247281941749
2016-11-01,0.05179096693866714
2016-11-02,0.04727412876411252
2016-11-03,0.045584770468563685
2016-11-04,0.04311286104723355
2016-11-07,0.06476553021170117
2016-11-08,0.06903055343368658
2016-11-09,0.0840139417331407
2016-11-10,0.0967372595130187
2016-11-11,0.09905689548722774
2016-11-14,0.10028316938786652
2016-11-15,0.10345369161745488
2016-11-16,0.10025116576883808
2016-11-17,0.10233174268133616
2016-11-18,0.10023886544551042
2016-11-21,0.1054146820531563
2016-11-22,0.10933210724925257
2016-11-23,0.11279066205009713
2016-11-25,0.11681195664318245
2016-11-28,0.11364906516973261
2016-11-29,0.11503102927397224
2016-11-30,0.11514651564299316
2016-12-01,0.11913216207680488
2016-12-02,0.1178778707730308
2016-12-05,0.12054977434031833
2016-12-06,0.1226221510372647
2016-12-07,0.13998997979216332
2016-12-08,0.14379146305170787
2016-12-09,0.15207413632653344
2016-12-12,0.1543821553287108
2016-12-13,0.16107535348908342
2016-12-14,0.15415471323903152
2016-12-15,0.15763661587582223
2016-12-16,0.15712171067430036
2016-12-19,0.15943382978425347
2016-12-20,0.16477285345975634
2016-12-21,0.1628684672897387
2016-12-22,0.16152260691230347
2016-12-23,0.1623931964633838
2016-12-27,0.1630479608968165
2016-12-28,0.15655430131487047
2016-12-29,0.15574373278595366
2016-12-30,0.15240943402909513
2017-01-03,0.1593579777903995
2017-01-04,0.16288008426177036
2017-01-05,0.16038015743730516
2017-01-06,0.16414200632168274
2017-01-09,0.15968575862870527
2017-01-10,0.1578284098062277
2017-01-11,0.16358678339369792
2017-01-12,0.15989680028728093
2017-01-13,0.15958951998785453
2017-01-17,0.15615135183400675
2017-01-18,0.15486562637061763
2017-01-19,0.15064843773935088
2017-01-20,0.15617936923714182
2017-01-23,0.15458158001525457
2017-01-24,0.16116282245496905
2017-01-25,0.1702478640431595
2017-01-26,0.1721372164846655
2017-01-27,0.17172139722106095
2017-01-30,0.1645694425573192
2017-01-31,0.15832759792794215
2017-02-01,0.15989326963891837
2017-02-02,0.15954168539713587
2017-02-03,0.1704199546778642
2017-02-06,0.16930962271377714
2017-02-07,0.171517872426741
2017-02-08,0.16942157843443528
2017-02-09,0.1763060010658002
2017-02-10,0.18196050525628116
2017-02-13,0.19028702690593224
2017-02-14,0.19566636830789808
2017-02-15,0.20193201634075186
2017-02-16,0.20239327846553912
2017-02-17,0.20264292947233775
2017-02-21,0.2095791729103147
2017-02-22,0.21148014232385215
2017-02-23,0.21350479832196245
2017-02-24,0.21417186307872305
2017-02-27,0.2150861871127463
2017-02-28,0.21361675404262082
2017-03-01,0.2313035939608601
2017-03-02,0.22473875195224924
2017-03-03,0.22489854226362627
2017-03-06,0.22190295796580894
2017-03-07,0.2201780654028691
2017-03-08,0.21615278459389065
2017-03-09,0.21629617447416405
2017-03-10,0.21890805701928762
2017-03-13,0.21765433517492716
2017-03-14,0.21508208700497033
2017-03-15,0.2216556986885463
2017-03-16,0.22074900541066178
2017-03-17,0.21958673874807988
2017-03-20,0.21907593365433375
2017-03-21,0.20520629407544666
2017-03-22,0.20481507545849742
2017-03-23,0.20453979877809947
2017-03-24,0.20104924035822647
2017-03-27,0.1983820063581283
2017-03-28,0.20715919818747897
2017-03-29,0.2046995890894765
2017-03-30,0.20873307011400688
2017-03-31,0.20492703117915578
2017-04-03,0.2041683973487336
2017-04-04,0.2064442988399997
2017-04-05,0.20404824141252353
2017-04-06,0.20491120020746556
2017-04-07,0.2045117813749644
2017-04-10,0.20462373709562254
2017-04-11,0.2042319490192599
2017-04-12,0.20076576346227681
2017-04-13,0.19268308433340842
2017-04-17,0.203393363087208
2017-04-18,0.19676667778631085
2017-04-19,0.18983977348271242
2017-04-20,0.19999904330818552
2017-04-21,0.19819419864361598
2017-04-24,0.21079736048728415
2017-04-25,0.22433921922786548
2017-04-26,0.2231129453272267
2017-04-27,0.22347682989233686
2017-04-28,0.22109648954466832
2017-05-01,0.21951920086166044
2017-05-02,0.22164351225710144
2017-05-03,0.22211058286790464
2017-05-04,0.2217356507901762
2017-05-05,0.22497018025782167
2017-05-08,0.2252815606650238
2017-05-09,0.22315314916180706
2017-05-10,0.22124807964049342
2017-05-11,0.21986668499566697
2017-05-12,0.21853654169803916
2017-05-15,0.22351236415972786
2017-05-16,0.2233846913592621
2017-05-17,0.20164455322890884
2017-05-18,0.2049153003152413
2017-05-19,0.21318521769920862
2017-05-22,0.21843278619293272
2017-05-23,0.220944899448843
2017-05-24,0.2252897608805755
2017-05-25,0.22940251065543982
2017-05-26,0.22924682045183875
2017-05-30,0.22628403701622868
2017-05-31,0.22506994954703496
2017-06-01,0.23297302117694274
2017-06-02,0.2365947830456443
2017-06-05,0.23529732671834092
2017-06-06,0.2325094812145021
2017-06-07,0.23469381363210662
2017-06-08,0.23520928829304188
2017-06-09,0.24042485316773754
2017-06-12,0.23830805863655247
2017-06-13,0.24371951754942933
2017-06-14,0.24640713819652427
2017-06-15,0.24555226572525157
2017-06-16,0.24697386420465817
2017-06-19,0.2554123415749676
2017-06-20,0.2518057273266603
2017-06-21,0.24847541478569468
2017-06-22,0.24773249803508035
2017-06-23,0.24758500804703099
2017-06-26,0.2484475112744422
2017-06-27,0.24268093747142028
2017-06-28,0.2510749970074908
2017-06-29,0.2413029595830738
2017-06-30,0.24495342220620642
2017-07-03,0.252512995918001
2017-07-05,0.25244887478806155
2017-07-06,0.2432278462919708
2017-07-07,0.2487267741707333
2017-07-10,0.24838737636039587
2017-07-11,0.2484194938713069
2017-07-12,0.255596049181704
2017-07-13,0.2568176535151534
2017-07-14,0.26175384160167514
2017-07-17,0.26128620153145854
2017-07-18,0.2580795755750658
2017-07-19,0.2619293489928598
2017-07-20,0.26023999069731096
2017-07-21,0.2583909559822679
2017-07-24,0.25448981732539266
2017-07-25,0.2603362293381617
2017-07-26,0.2660263816879165
2017-07-27,0.27101450447293285
2017-07-28,0.2729831256647728
2017-07-31,0.2765290355396204
2017-08-01,0.2807742415740222
2017-08-02,0.2838251773268141
2017-08-03,0.2844001035504997
2017-08-04,0.2882901946947567
2017-08-07,0.2897835450602415
2017-08-08,0.28785455824356854
2017-08-09,0.28571794652479987
2017-08-10,0.2737819633297749
2017-08-11,0.27461644915405103
2017-08-14,0.2825114344602897
2017-08-15,0.2828192842191293
2017-08-16,0.2843283516644217
2017-08-17,0.26834260090564555
2017-08-18,0.2638979701846995
2017-08-21,0.265603045560056
2017-08-22,0.2770405239846625
2017-08-23,0.2719206282914042
2017-08-24,0.27024767042695896
2017-08-25,0.27201276682447895
2017-08-28,0.2717054865250528
2017-08-29,0.27502748495858387
2017-08-30,0.2766054569928875
2017-08-31,0.27985171732444725
2017-09-01,0.2821527889217821
2017-09-05,0.26849305208264407
2017-09-06,0.27166118258269667
2017-09-07,0.2703280780961195
2017-09-08,0.27108671192654166
2017-09-11,0.28622351259194345
2017-09-12,0.2898091707338406
2017-09-13,0.29210204211562374
2017-09-14,0.2947436504421226
2017-09-15,0.29852577208161457
2017-09-18,0.30220003810822393
2017-09-19,0.30450054024614537
2017-09-20,0.3069373709676151
2017-09-21,0.3038258447332465
2017-09-22,0.3032636744004191
2017-09-25,0.3001439479504986
2017-09-26,0.2994576354655678
2017-09-27,0.3027459219018305
2017-09-28,0.30510690062944623
2017-09-29,0.30650002613818716
2017-10-02,0.31539327379597193
2017-10-03,0.3202956359933429
2017-10-04,0.3214601804935777
2017-10-05,0.32809324373990423
2017-10-06,0.32799290499127753
2017-10-09,0.3272581884562149
2017-10-10,0.3313172951543446
2017-10-11,0.33377872652246965
2017-10-12,0.3319196693217521
2017-10-13,0.3337105052847542
2017-10-16,0.3386810887198404
2017-10-17,0.34104149798804295
2017-10-18,0.3503808601502212
2017-10-19,0.35069804904343926
2017-10-20,0.36035414453130477
2017-10-23,0.3571661968436688
2017-10-24,0.36695099015894406
2017-10-25,0.36040254858143683
2017-10-26,0.36456598024408615
2017-10-27,0.3665095452217402
2017-10-30,0.36152677535520894
2017-10-31,0.36318868570703566
2017-11-01,0.36655737981245884
2017-11-02,0.3712952821312634
2017-11-03,0.37263237283373374
2017-11-06,0.37317062587120176
2017-11-07,0.37368439215389704
2017-11-08,0.3740417848816955
2017-11-09,0.3681277210906242
2017-11-10,0.3658110463053643
2017-11-13,0.366830834222734
2017-11-14,0.36506812955475
2017-11-15,0.3570098232887715
2017-11-16,0.3679189572697017
2017-11-17,0.36208074547248437
2017-11-20,0.36628449486159687
2017-11-21,0.37564367421135847
2017-11-22,0.37187373900331155
2017-11-24,0.37372869609625314
2017-11-27,0.3750575865831718
2017-11-28,0.38998163721175816
2017-11-29,0.3960443299097054
2017-11-30,0.4153848799642197
2017-12-01,0.4130080702649137
2017-12-04,0.4164170820967996
2017-12-05,0.4100370866137517
2017-12-06,0.40772029793660947
2017-12-07,0.41183543944100953
2017-12-08,0.4186976531552551
2017-12-11,0.42201384310277024
2017-12-12,0.4289397223794247
2017-12-13,0.43364140707954224
2017-12-14,0.42916477273956777
2017-12-15,0.43750815038785307
2017-12-18,0.44569868512960387
2017-12-19,0.44351492217141253
2017-12-20,0.44187635965553174
2017-12-21,0.4451207977169689
2017-12-22,0.4434747183368324
2017-12-26,0.44301698686040747
2017-12-27,0.44465497991687486
2017-12-28,0.4483408629155161
2017-12-29,0.44144311493387955
2018-01-02,0.44755364222254546
2018-01-03,0.4533073462428263
2018-01-04,0.46219717714413133
2018-01-05,0.4750690099390029
2018-01-08,0.47431857632413266
2018-01-09,0.48031316167624705
2018-01-10,0.47934109445771345
2018-01-11,0.49133015127005963
2018-01-12,0.5046521986771002
2018-01-16,0.5040498245096925
2018-01-17,0.5228726220656184
2018-01-18,0.5171673220954693
2018-01-19,0.5203109658407492
2018-01-22,0.5286426126251202
2018-01-23,0.5284216623727529
2018-01-24,0.5308304756910873
2018-01-25,0.5390333107561658
2018-01-26,0.5520907873197789
2018-01-29,0.5417560101031211
2018-01-30,0.5206124376541599
2018-01-31,0.5248401043386315
2018-02-01,0.5270163504325671
2018-02-02,0.48819470774033147
2018-02-05,0.4196650508065993
2018-02-06,0.45272945883019133
2018-02-07,0.4515970318408675
2018-02-08,0.39136656250494717
2018-02-09,0.41063536067338346
2018-02-12,0.4345650702479438
2018-02-13,0.436849741414175
2018-02-14,0.4516052320564192
2018-02-15,0.469500152444285
2018-02-16,0.47060877603013207
2018-02-20,0.45576057739539966
2018-02-21,0.44602407423837365
2018-02-22,0.4556282350277445
2018-02-23,0.47589244825066057
2018-02-26,0.49917547971545706
2018-02-27,0.48172599048068876
2018-02-28,0.4595187817395323
2018-03-01,0.4350147154006996
2018-03-02,0.4308791872493025
2018-03-05,0.45051300890167556
2018-03-06,0.4510587788033995
2018-03-07,0.4462328380592959
2018-03-08,0.4517055708050459
2018-03-09,0.4773939988316971
2018-03-12,0.4682312829795301
2018-03-13,0.45822599497941807
2018-03-14,0.44371138566900714
2018-03-15,0.4504488877717361
2018-03-16,0.4546969411032047
2018-03-19,0.4351272405807711
2018-03-20,0.44191246338233614
2018-03-21,0.43929078613530326
2018-03-22,0.39704794517973685
2018-03-23,0.3722830664296044
2018-03-26,0.4113175730505383
2018-03-27,0.39120620273415696
2018-03-28,0.39066441904832616
2018-03-29,0.40551603443953854
2018-04-02,0.3787552004457273
2018-04-03,0.40144872752585714
2018-04-04,0.4149155315157631
2018-04-05,0.4289642091341974
2018-04-06,0.3955824983255045
2018-04-09,0.3982846971335805
2018-04-10,0.4232950128908528
2018-04-11,0.4105507390045644
2018-04-12,0.4276714223740832
2018-04-13,0.4205042061980646
2018-04-16,0.43291887697592446
2018-04-17,0.4453739793721301
2018-04-18,0.44312541193270305
2018-04-19,0.43827498443382695
2018-04-20,0.4264986776582964
2018-04-23,0.4256677224823828
2018-04-24,0.4009105883802717
2018-04-25,0.40439180766576643
2018-04-26,0.4182999427009939
2018-04-27,0.41764973394286753
2018-04-30,0.40901718480449945
2018-05-01,0.4052793671073638
2018-05-02,0.39512886695685556
2018-05-03,0.395430338770266
2018-05-04,0.41481109265936067
2018-05-07,0.42033974631949844
2018-05-08,0.4205083063058406
2018-05-09,0.43114034133625023
2018-05-10,0.4426273627298154
2018-05-11,0.44797116986439
2018-05-14,0.4519504383527726
2018-05-15,0.44069609807548904
2018-05-16,0.44434177723955015
2018-05-17,0.44113754301269315
2018-05-18,0.441202233602046
2018-05-21,0.4585910184633548
2018-05-22,0.4481601164977289
2018-05-23,0.45121572181770997
2018-05-24,0.4468393123344796
2018-05-25,0.4434181140711484
2018-05-29,0.42058051375944916
2018-05-30,0.43844343052828627
2018-05-31,0.4237521749078643
2018-06-01,0.4365442833848714
2018-06-04,0.44695183751455114
2018-06-05,0.4461524303901354
2018-06-06,0.46635252248311176
2018-06-07,0.4718933625746946
2018-06-08,0.4762737582738181
2018-06-11,0.4766108782465024
2018-06-12,0.4765187397134276
2018-06-13,0.46954855649441707
2018-06-14,0.4680389195897112
2018-06-15,0.4630922534499844
2018-06-18,0.45708548166642493
2018-06-19,0.44033460523991486
2018-06-20,0.43786155689975814
2018-06-21,0.426426356312805
2018-06-22,0.43337672234423197
2018-06-25,0.41424493611063995
2018-06-26,0.4160123103458133
2018-06-27,0.40636042885760637
2018-06-28,0.4121019464464424
2018-06-29,0.4153300979686585
2018-07-02,0.4174159139077591
2018-07-03,0.4096976888034143
2018-07-05,0.4203059204303472
2018-07-06,0.426122037202328
2018-07-09,0.4447884612033566
2018-07-10,0.4531312693922285
2018-07-11,0.4403485000495999
2018-07-12,0.4534362718540015
2018-07-13,0.45894795562362245
2018-07-16,0.46156906341124193
2018-07-17,0.46480723741913255
2018-07-18,0.4694371702331719
2018-07-19,0.46157726362679363
2018-07-20,0.46120517884613177
2018-07-23,0.4603987104249909
2018-07-24,0.47192422727489647
2018-07-25,0.4819633411641595
2018-07-26,0.4885509615493031
2018-07-27,0.48411863115168496
2018-07-30,0.4757081711845108
2018-07-31,0.4820268928346858
2018-08-01,0.4772820431110387
2018-08-02,0.4768353591472323
2018-08-03,0.4847903654756347
2018-08-06,0.48709952339663865
2018-08-07,0.49448951209514713
2018-08-08,0.4918561039842
2018-08-09,0.48751067309305407
2018-08-10,0.47607615585739693
2018-08-13,0.4687613358014464
2018-08-14,0.4753052217036471
2018-08-15,0.4672866637047184
2018-08-16,0.4903971489672796
2018-08-17,0.49684593514745634
2018-08-20,0.5020572860224934
2018-08-21,0.5057659473976672
2018-08-22,0.5005942308977971
2018-08-23,0.49612636623278794
2018-08-24,0.5039034734404699
2018-08-27,0.5190234181072377
2018-08-28,0.5198618901474068
2018-08-29,0.523392766293743
2018-08-30,0.5153660080792624
2018-08-31,0.5140773214269241
2018-09-04,0.5133577525122557
2018-09-05,0.5146703564599533
2018-09-06,0.5158878606856268
2018-09-07,0.5112619140874806
2018-09-10,0.5077941340441401
2018-09-11,0.5144412059920342
2018-09-12,0.5160657598063474
2018-09-13,0.5246418185709143
2018-09-14,0.5251479540974713
2018-09-17,0.5197510733455752
2018-09-18,0.5305296872289729
2018-09-19,0.5397896667489346
2018-09-20,0.5544390101565364
2018-09-21,0.5594841927747674
2018-09-24,0.5489034090915561
2018-09-25,0.5448308631512722
2018-09-26,0.5385953964673245
2018-09-27,0.5417822052361339
2018-09-28,0.5428540417438805
2018-10-01,0.5541025735351481
2018-10-02,0.561259197766079
2018-10-03,0.5644343895628567
2018-10-04,0.5527187871607859
2018-10-05,0.5421974550403252
2018-10-08,0.5445141298255849
2018-10-09,0.5412364353344099
2018-10-10,0.4927302241836429
2018-10-11,0.4608967596278788
2018-10-12,0.4776418275683729
2018-10-15,0.4724263765855601
2018-10-16,0.5043740746996357
2018-10-17,0.49902445907904514
2018-10-18,0.47994278527382517
2018-10-19,0.48372672918343973
2018-10-22,0.47632512351289935
2018-10-23,0.4689788692973338
2018-10-24,0.43352421233228133
2018-10-25,0.45691521330184304
2018-10-26,0.43964066199884577
2018-10-29,0.4253312858609948
2018-10-30,0.45050606149683325
2018-10-31,0.464566356087299
2018-11-01,0.4800180678082657
2018-11-02,0.47360891600325594
2018-11-05,0.4847390002365535
2018-11-06,0.49484519644470537
2018-11-07,0.5266425572736653
2018-11-08,0.5272793267896372
2018-11-09,0.5155048422842292
2018-11-12,0.48039356934540756
2018-11-13,0.4745221011184524
2018-11-14,0.46251026592957367
2018-11-15,0.4746841692674828
2018-11-16,0.4819120898169609
2018-11-19,0.45883303871401493
2018-11-20,0.42665619013202005
2018-11-21,0.42660072478516287
2018-11-23,0.41617790914320607
2018-11-26,0.4368375549827299
2018-11-27,0.44316390738904343
2018-11-28,0.4791835819839898
2018-11-29,0.47757474524948407
2018-11-30,0.48921517900899714
2018-12-03,0.5060073981889142
2018-12-04,0.4593946395874289
2018-12-06,0.4547645928815067
2018-12-07,0.42218411146735235
2018-12-10,0.4241848501701033
2018-12-11,0.42109314112331786
2018-12-12,0.4302499345975863
2018-12-13,0.4343383115095607
2018-12-14,0.40536444434371344
2018-12-17,0.3757690691741711
2018-12-18,0.3805892014322587
2018-12-19,0.360064289689926
2018-12-20,0.33300369226094406
2018-12-21,0.30884881843435785
2018-12-24,0.2707607533583585
2018-12-26,0.33410286282053026
2018-12-27,0.34928578969841095
2018-12-28,0.34482954200543325
2018-12-31,0.3602859232935893
2019-01-02,0.36138099374539956
2019-01-03,0.3228935098368988
2019-01-04,0.36644952419957644
2019-01-07,0.372175210816722
2019-01-08,0.38710905614721747
2019-01-09,0.3924545716600323
2019-01-10,0.3996154098906217
2019-01-11,0.3992672424053192
2019-01-14,0.3942459770824476
2019-01-15,0.40332817137357146
2019-01-16,0.41158351059655773
2019-01-17,0.42108494090776616
2019-01-18,0.4406925674271265
2019-01-22,0.4230897797182931
2019-01-23,0.433069328152923
2019-01-24,0.4317643549613639
2019-01-25,0.4424914897137977
2019-01-28,0.4303053999444435
2019-01-29,0.4333225098080842
2019-01-30,0.4586825875370162
2019-01-31,0.45779685036554163
2019-02-01,0.46154172935940263
2019-02-04,0.4717743455573111
2019-02-05,0.481812889987161
2019-02-06,0.48057556857390393
2019-02-07,0.4677017996170272
2019-02-08,0.46401648607779933
2019-02-11,0.4609130461670996
2019-02-12,0.48264327570366117
2019-02-13,0.4894955808241148
2019-02-14,0.4834381271527701
2019-02-15,0.5093207408393627
2019-02-19,0.5097913420985285
2019-02-20,0.5134719860705672
2019-02-21,0.5074186325069985
2019-02-22,0.5179836991104019
2019-02-25,0.5214905440694959
2019-02-26,0.5195097364462111
2019-02-27,0.5152633914929825
2019-02-28,0.5112304799278655
2019-03-01,0.5176635490282346
2019-03-04,0.5056120794641887
2019-03-05,0.5048528761743534
2019-03-06,0.49708738593870305
2019-03-07,0.4854114179117992
2019-03-08,0.4840707965609663
2019-03-11,0.4957706818832297
2019-03-12,0.49015979828380885
2019-03-13,0.4988035088266778
2019-03-14,0.4992145446312106
2019-03-15,0.5073159020288358
2019-03-18,0.5111196631260337
2019-03-19,0.509561622171196
2019-03-20,0.5012980827326581
2019-03-21,0.513942587329733
2019-03-22,0.48710772361219035
2019-03-25,0.48795382640849816
2019-03-26,0.49617010071573087
2019-03-27,0.4942958958946191
2019-03-28,0.49965314227134816
2019-03-29,0.5119698660301173
2019-04-01,0.53119789090456
2019-04-02,0.5265743360359498
2019-04-03,0.528848529148976
2019-04-04,0.5385575843622801
2019-04-05,0.5409110462256401
2019-04-08,0.5360144925142851
2019-04-09,0.5249094644951737
2019-04-10,0.5252931662478673
2019-04-11,0.5244704112875056
2019-04-12,0.540171090663975
2019-04-15,0.5385656706859492
2019-04-16,0.542524552527335
2019-04-17,0.5423425532988386
2019-04-18,0.548756944130451
2019-04-22,0.545929464251445
2019-04-23,0.554404614807972
2019-04-24,0.5509443516288874
2019-04-25,0.5430738530774213
2019-04-26,0.5478117553962258
2019-04-29,0.5484567251277497
2019-04-30,0.5507029008376407
2019-05-01,0.541211379120224
2019-05-02,0.5340767360226473
2019-05-03,0.5455736660100041
2019-05-06,0.5416976974591974
2019-05-07,0.5140930385067317
2019-05-08,0.5142236724961466
2019-05-09,0.5061199233689857
2019-05-10,0.5127681342357062
2019-05-13,0.47676713790951686
2019-05-14,0.4888413858500953
2019-05-15,0.49560383027512755
2019-05-16,0.5081212315311499
2019-05-17,0.5023669580514556
2019-05-20,0.4974628874758449
2019-05-21,0.5089755345430094
2019-05-22,0.5031022440459316
2019-05-23,0.4864167415600704
2019-05-24,0.49196919862368493
2019-05-28,0.4780954589370221
2019-05-29,0.4651874085234635
2019-05-30,0.46772230015590655
2019-05-31,0.44703053680547167
2019-06-03,0.4473069524046962
2019-06-04,0.4771863739296014
2019-06-05,0.48927986959835
2019-06-06,0.4998396971751511
2019-06-07,0.5151922090663177
2019-06-10,0.5197837603158997
2019-06-11,0.5189574747071755
2019-06-12,0.5164103966432874
2019-06-13,0.5223547556751471
2019-06-14,0.521354101594065
2019-06-17,0.522690622837122
2019-06-18,0.5432755556016184
2019-06-19,0.5455183145550295
2019-06-20,0.5600480714858347
