,account_value
0,1430269.75
1,1428270.8714096877
2,1428142.8871865736
3,1428142.8871865736
4,1428142.8871865736
5,1428142.8871865736
6,1428142.8871865736
7,1431098.1870435644
8,1429342.9432664625
9,1436169.9783127143
10,1436880.9843246865
11,1436545.7501054443
12,1436545.7501054443
13,1436545.7501054443
14,1436545.7501054443
15,1436545.7501054443
16,1436545.7501054443
17,1436545.7501054443
18,1436545.7501054443
19,1436545.7501054443
20,1436545.7501054443
21,1436545.7501054443
22,1436247.4841543871
23,1437271.3647471492
24,1437066.453620995
25,1437066.453620995
26,1437066.453620995
27,1437066.453620995
28,1437066.453620995
29,1437066.453620995
30,1437066.453620995
31,1437066.453620995
32,1437066.453620995
33,1437066.453620995
34,1437066.453620995
35,1437066.453620995
36,1437066.453620995
37,1437066.453620995
38,1437066.453620995
39,1437066.453620995
40,1437066.453620995
41,1437066.453620995
42,1437066.453620995
43,1437066.453620995
44,1437066.453620995
45,1437066.453620995
46,1437066.453620995
47,1437066.453620995
48,1437066.453620995
49,1437066.453620995
50,1437066.453620995
51,1437066.453620995
52,1437066.453620995
53,1437066.453620995
54,1437066.453620995
55,1437066.453620995
56,1437066.453620995
57,1437066.453620995
58,1437066.453620995
59,1437066.453620995
60,1437066.453620995
61,1437066.453620995
62,1437066.453620995
