,rewards
0,487.3672108158935
1,-2119.956464770832
2,-8584.790197597002
3,-4653.867791059427
4,1337.7530640164623
5,860.4649051699089
6,-4800.925483090337
7,26951.11362435273
8,2301.362929534982
9,-2223.4678930639056
10,-11223.37014197919
11,-6858.039836463518
12,1567.5286346327048
13,-14165.129204029567
14,6506.3052196009085
15,-15513.001148462994
16,-2568.014011193998
17,10296.301694527734
18,13310.979777864646
19,-10900.770157934632
20,-5073.969861553749
21,492.41998070734553
22,-23266.26437724731
23,-12571.880106916185
24,4783.869457495632
25,5882.93524991849
26,-8871.62239561521
27,19345.411275591585
28,21387.422854105476
29,23355.80333687924
30,-8382.722592642182
31,-7076.388832553057
32,16385.706658583484
33,-10205.470014790422
34,7379.052383947535
35,12652.015285631409
36,-5910.884509324562
37,-10109.543477006839
38,26518.17056069628
39,1740.6295713251457
40,-2765.8233869815012
41,10707.128290043329
42,-13782.760993136675
43,-6854.995817756746
44,4874.473366904422
45,-2224.037640058319
46,14606.185769436415
47,2799.9753264258616
48,-12729.696889692568
49,10126.256642416469
50,-5826.442405697075
51,13801.19820301293
52,4002.6716743508587
53,1674.2028669733554
54,-11546.03925654199
55,-1960.657459201524
56,6571.053075148375
57,14402.702143796021
58,-2704.954368027393
59,827.8220142077189
60,22886.338806330226
61,-6271.820992550114
