,rewards
0,-3257.4028341742232
1,3308.465867448831
2,416.70575345726684
3,-527.2451086794026
4,2555.9919126110617
5,275.7837069234811
6,2646.5604890324175
7,-1358.7653340497054
8,6077.203705186956
9,4235.1275657257065
10,-3518.740556039149
11,704.1777699110098
12,-1826.7751336854417
13,3745.9365998976864
14,-795.3857040007133
15,-7032.587100312347
16,4301.690166693879
17,-2506.900733337272
18,2715.6005004546605
19,1561.4933609014843
20,-1571.49389780825
21,1809.178007514216
22,1990.880132372491
23,-1589.3279746945482
24,3529.4097073448356
25,-13655.547609297791
26,4184.323473332217
27,8402.012067939155
28,-6005.892323998269
29,3748.2942268564366
30,-20393.694951663027
31,-4790.903210438555
32,4577.469048818806
33,11601.795221017208
34,-5845.503491904819
35,-1102.8774013994262
36,1602.5821754876524
37,6655.905768534169
38,5108.884841925232
39,10873.183649227722
40,3478.328353174031
41,-221.51222970406525
42,-3819.669502834091
43,8786.173137132777
44,9779.684462379431
45,-2829.4731199797243
46,14435.792934973491
47,8483.579722451512
48,-3891.9330833558924
49,1089.9665730900597
50,314.4797374329064
51,-805.6878662190866
52,3532.4848295799457
53,2904.6296872675885
54,2421.864375862526
55,365.9021414287854
56,-16829.638397897827
57,157.84734018426389
58,6217.89565002569
59,-1008.9330760184675
60,3918.5520336043555
61,264.47078888164833
