,rewards
0,-1426.2921511298046
1,7024.71357348375
2,3214.5820033119526
3,-2045.7642489194404
4,14761.019658797886
5,-3608.5531032464933
6,7453.847731699003
7,-645.2009160784073
8,-887.9210348171182
9,-5366.615669395076
10,7011.883668064605
11,-2358.4875955872703
12,7317.744981825352
13,4586.79948180588
14,-1680.9314617677592
15,9397.73785205977
16,-5160.254469254054
17,-15802.76152151823
18,-1213.9230871282052
19,5940.728209067369
20,-7685.087422707118
21,1952.2634584661573
22,8037.387098215753
23,3124.33389330958
24,-15103.128910179716
25,-5503.201659364393
26,5197.182130080881
27,4124.606789810816
28,20245.83274129848
29,-8933.671760408208
30,-907.3110380824655
31,-4152.366019288078
32,894.189510485623
33,-1779.2582289460115
34,9356.994699481176
35,7004.297981828218
36,9180.021580796223
37,13896.254952820484
38,12114.646115913521
39,10438.586095619248
40,-10568.370546180988
41,22628.568154899403
42,14459.640716562513
43,-10828.796942627989
44,-9380.681904150639
45,-76512.01489215344
46,13561.1264103055
47,-3435.8475277386606
48,47459.63433656702
49,-7928.976772070862
50,986.8103004717268
51,-14243.261747960001
52,9806.266159474151
53,1443.9623210348655
54,-47931.24095567083
55,18835.880663164426
56,-38745.1761258468
57,27755.521397982026
58,18651.61853467254
59,11618.35211346019
60,4016.7427274319343
61,25119.31791029568
