,rewards
0,5461.467142363545
1,9751.072403455852
2,-712.0776398924645
3,-8360.62486233702
4,5951.361920782365
5,345.9260786038358
6,6593.123518920736
7,9843.835479080211
8,-8008.494317833334
9,-926.9105809703469
10,-11379.060908511514
11,7634.503564573359
12,2483.158232753398
13,-2860.0313203611877
14,3973.014268171042
15,-22918.990300431382
16,6832.016203721752
17,17720.03484785417
18,-2225.3692711435724
19,-6315.4947357685305
20,-4801.197956496617
21,5141.642768896883
22,893.4561355761252
23,-2143.0876602963544
24,-1855.6071412768215
25,3374.41725090798
26,-14303.50655237725
27,3621.6101585268043
28,5330.501207564492
29,742.2264642177615
30,-11030.705705149332
31,8131.344747726573
32,-5843.8767366693355
33,70.96170941600576
34,1730.121994646499
35,264.1011486882344
36,121.9665135529358
37,802.8257340961136
38,13608.227195798187
39,294.5166714685038
40,17145.830944414716
41,-3275.228906839853
42,-643.7702997929882
43,3362.9372163838707
44,2032.082336903084
45,13590.879179293057
46,8229.437849224545
47,1580.7445843128953
48,3010.1157158517744
49,2446.1727474343497
50,-9205.461880897405
51,10463.726573819062
52,3668.9576005788986
53,-3261.14214807353
54,7830.979724791367
55,-4139.118729662616
56,-3594.5838133054785
57,-1300.1367680744734
58,2621.807294344995
59,-1816.9713061668444
60,-4772.106516890926
61,21128.45607426064
