,datadate,tic,adx,adjcp,cci,macd,rsi,turbulence
20,20090616,MS,16.08768785173248,20.710458755493164,-102.7635317361957,0.6828190476796365,43.70116553773818,0.0
21,20090616,MU,12.251939258310172,5.1070661544799805,28.281910518224738,0.2897388632492319,47.098368424112664,0.0
22,20090616,NFLX,16.69706326321512,5.404285907745361,-105.3186999658466,-0.070921867007633,37.10004699705312,0.0
23,20090616,NOK,9.211933075544488,9.051864624023438,-89.63745601180331,0.306639725361121,42.90365067182062,0.0
24,20090616,NVDA,9.353043559222444,2.524873971939087,57.63058470489047,0.1606363642873898,47.09471691638346,0.0
25,20090616,ORCL,25.27199477165873,16.064138412475586,-0.2167213372003658,0.7086967504159034,46.48800152402466,0.0
26,20090616,PEP,32.145385771743356,34.04087829589844,-10.95937045474242,1.020721675220365,51.29497568372521,0.0
27,20090616,QCOM,14.309919832146962,29.894432067871097,-4.314261844550417,1.2522063190160535,44.25800867136427,0.0
28,20090616,VZ,21.428211901164065,13.048951148986816,56.63628588725944,-0.0405146200075812,43.87799850504339,0.0
29,20090616,WFC,7.214913043770094,16.608983993530273,-64.05232034859776,-0.2285011518663289,44.78194984605194,0.0
30,20090617,BMY,11.94305091131898,11.946467399597168,-3.852481919507156,-0.1926013645366495,52.27240177407898,0.0
31,20090617,CAT,26.929795483726156,23.421470642089844,-111.36108953955495,-0.1257248801606181,35.000966766231144,0.0
32,20090617,CMG,10.154043473411193,79.16000366210938,-53.974552837239735,1.5707617679144903,44.08137396463575,0.0
33,20090617,DAL,21.60825668435537,5.4392409324646,-50.779910687831304,-0.0390145210075463,40.01132694929112,0.0
34,20090617,EA,23.153908964855408,20.428682327270508,-174.92098830182084,0.1513984920828015,42.08043109519346,0.0
35,20090617,EBAY,14.556939782397375,6.5901031494140625,-100.94514493058402,0.0420027293349418,44.52955713001521,0.0
36,20090617,FCX,13.199381633383355,18.53405380249023,-84.19599567192002,1.1597942570038704,41.535184759728445,0.0
37,20090617,FDX,14.082032500900272,43.498779296875,-162.36121324637784,-0.6583155088899133,29.73212568197414,0.0
38,20090617,FSLR,13.154286090704147,168.30999755859375,-205.08005632128555,-3.9651018000954257,33.62204262020016,0.0
39,20090617,GILD,16.110879100004112,16.750980377197266,103.79517915400896,0.2092175579842106,59.596050431117774,0.0
40,20090617,GPS,20.29516698891473,10.29930591583252,-90.97560537441704,-0.0100934075481546,43.63176961422881,0.0
41,20090617,HD,15.84746643591142,16.575498580932617,-38.86715000591552,-0.2043571635451719,41.33834094509526,0.0
42,20090617,JNJ,11.20198012771063,35.53614044189453,-44.487778282426895,0.1132943384589282,51.13098782748166,0.0
43,20090617,KO,60.41394792326748,15.18738842010498,-11.057109113865431,0.5809877222171416,58.45583556301788,0.0
44,20090617,LLY,9.393650784526338,21.526630401611328,-135.02612479552675,-0.4491835044982579,43.95127583795916,0.0
45,20090617,LMT,23.32665267815713,51.569461822509766,-73.62675208113326,0.5179878236655497,48.54958390361368,0.0
46,20090617,M,16.58997895224674,6.9861345291137695,-103.50374364460842,-0.0455960123292786,36.22219666604459,0.0
47,20090617,MA,17.610776412225338,15.20864200592041,-125.74895400962346,-0.2796678558454104,37.42791198757486,0.0
48,20090617,MCD,35.63247704700703,37.96187973022461,-51.52537053617207,1.0338840972278476,51.63062809334734,0.0
49,20090617,MRK,22.03622053062683,14.29120635986328,-162.1268171103061,-0.1414233184352298,42.37947516201322,0.0
50,20090617,MS,16.55060229202972,20.253498077392575,-146.70383068590573,0.4810071720968167,41.090945408703234,0.0
51,20090617,MU,12.170754045455292,5.20527982711792,32.31597052336899,0.2671914539307023,49.061944189952925,0.0
52,20090617,NFLX,15.971794635560132,5.771429061889648,71.93738427991356,-0.0456818325588939,50.73786781233026,0.0
53,20090617,NOK,9.742618340487772,9.064105033874512,-108.194620715629,0.2410073250587654,43.18092939250083,0.0
54,20090617,NVDA,8.842065658634366,2.586792469024658,56.74593906181554,0.1534087410926865,50.57080273214432,0.0
55,20090617,ORCL,24.80687921943784,16.26810073852539,0.6627214791446493,0.6300013108321139,50.07756522433302,0.0
56,20090617,PEP,31.065026562350084,34.45063018798828,5.734052219844078,0.9372092695088908,54.73158314898068,0.0
57,20090617,QCOM,13.675175480509113,31.022790908813477,44.00555909495327,1.19596316142826,53.25183063486496,0.0
58,20090617,VZ,19.9849398799241,13.154962539672852,102.78823794344636,-0.0224410916430066,47.87611062764341,0.0
59,20090617,WFC,8.916097037152293,15.71726417541504,-245.72135262616973,-0.3617898683520515,40.05234204722501,0.0
60,20090618,BMY,13.016641114732684,12.258318901062012,122.52084124613371,-0.1234010276327666,58.8341145566479,0.0
61,20090618,CAT,28.295541019980252,22.936891555786133,-118.96992788224637,-0.3237866280851023,32.652784986811255,0.0
62,20090618,CMG,9.707355419461734,81.7699966430664,-5.71625879712269,1.485556028528606,49.80353616343987,0.0
63,20090618,DAL,21.727284668938676,5.263213634490967,-64.40675705268292,-0.0728251452143258,37.29893927879138,0.0
64,20090618,EA,23.915766320279793,20.12465476989746,-184.74175374034277,0.0451520820711799,39.242778334948326,0.0
65,20090618,EBAY,15.849901094864354,6.60167121887207,-105.1085299834881,0.0254022377834539,45.006274944614674,0.0
66,20090618,FCX,14.021490658426472,18.54139709472656,-80.15034150497125,0.8932575639869071,41.583737785445095,0.0
67,20090618,FDX,14.81790348016312,44.579803466796875,-113.751935513004,-0.7900312709659687,35.06282420090045,0.0
68,20090618,FSLR,15.114006368367352,170.25,-192.4636033867231,-4.436841971850612,35.8667159039951,0.0
69,20090618,GILD,17.60161378693348,17.107851028442383,152.26814023835078,0.2799871319581655,64.34293861309717,0.0
70,20090618,GPS,19.750310133475683,10.254302024841309,-83.14981368358687,-0.0507641550380242,42.98916746007142,0.0
71,20090618,HD,16.22452503188178,16.365238189697266,-48.53718989783223,-0.2385645823874007,39.20484967298679,0.0
72,20090618,JNJ,10.517592493067108,35.91596221923828,32.35450421574609,0.1369745997351401,56.11037006687799,0.0
73,20090618,KO,59.15684110040195,15.70071506500244,55.60179768628432,0.5885839219850411,66.97235699564624,0.0
74,20090618,LLY,8.925248942400705,21.79707717895508,-65.12714945290703,-0.4184948830940982,47.84454363814283,0.0
75,20090618,LMT,22.89851282268197,52.47452545166016,-1.4954926118451262,0.5324883341267679,54.18889150136239,0.0
76,20090618,M,18.10636535116727,6.612874507904053,-125.66705561267348,-0.1597212239383836,32.60661787238884,0.0
77,20090618,MA,17.67100923977293,15.128084182739258,-140.84649751046825,-0.2935774489156593,36.4919143806688,0.0
78,20090618,MCD,34.00941776400095,38.4846305847168,-27.917667195478735,0.9659166208388116,55.54206935285453,0.0
79,20090618,MRK,21.066174262908348,14.798928260803224,-75.62019428662647,-0.129820123445544,50.81432231782524,0.0
80,20090618,MS,16.204846446437852,20.658859252929688,-98.11377958933984,0.36128562671162,44.27090848260625,0.0
81,20090618,MU,12.09536777637576,5.1659932136535645,29.02846410695055,0.2432903077477872,48.289838148859374,0.0
82,20090618,NFLX,15.593068018128989,5.901429176330566,132.59182149292582,-0.0150159066102206,54.49971987680902,0.0
83,20090618,NOK,10.102137595363166,9.070226669311523,-88.70852332738686,0.1876370695671081,43.329106641906826,0.0
84,20090618,NVDA,8.476930221756021,2.5363402366638184,52.88639654561086,0.1416103748921298,47.814096770806394,0.0
85,20090618,ORCL,23.654313641242418,16.52101707458496,25.3689966287467,0.5858951396569481,54.18181684581191,0.0
86,20090618,PEP,30.847761518286745,35.43919372558594,64.16941920761633,0.9823524722687011,61.74502503980583,0.0
87,20090618,QCOM,13.361190815316345,31.15350914001465,54.1520257312741,1.1534253852615706,54.174321698528395,0.0
88,20090618,VZ,19.49578630936824,13.291905403137209,180.5260224644608,0.0151682871445366,52.575687026126545,0.0
89,20090618,WFC,11.350571311154928,16.132492065429688,-243.45567192638612,-0.4134343711165016,43.067606488207794,0.0
90,20090619,BMY,14.314138309654242,12.34228515625,189.79471703056265,-0.0566099174639482,60.41214964663149,0.0
91,20090619,CAT,29.605939551251925,22.647485733032227,-118.4183377259323,-0.5095753537597858,31.302119107875853,0.0
92,20090619,CMG,9.834853523423863,83.93000030517578,44.33303424904751,1.5741779661178583,53.99891850321409,0.0
93,20090619,DAL,21.837810654623173,5.342426300048828,-62.90192323145327,-0.0913055349680185,39.29330030098475,0.0
94,20090619,EA,24.576059841055837,20.320796966552734,-145.0289540462059,-0.0226496362334813,41.96198890363423,0.0
95,20090619,EBAY,16.21997738933498,6.663369178771973,-56.28974971374592,0.0174785141155568,47.59313758703747,0.0
96,20090619,FCX,14.403629140351134,18.699277877807617,-69.3685222958491,0.6914039555448817,42.68577846829568,0.0
97,20090619,FDX,15.35981013887775,44.142234802246094,-103.899708224157,-0.9249078022764508,33.94047329023843,0.0
98,20090619,FSLR,16.27122500625121,173.4600067138672,-117.57327947767348,-4.4998077591924925,39.51164730128617,0.0
99,20090619,GILD,19.579800851858028,17.299177169799805,186.3981348832256,0.3529834018262434,66.60782302702904,0.0
100,20090619,GPS,19.530672234562765,10.157866477966309,-96.91877274484628,-0.0940159734380507,41.57612209966267,0.0
101,20090619,HD,16.57465087099711,16.484392166137695,-43.28133113601463,-0.2490853223185496,41.06117027838894,0.0
102,20090619,JNJ,10.576322831259509,36.109107971191406,98.07823107067428,0.1778981099622356,58.42977709324655,0.0
103,20090619,KO,58.17518631046957,15.466243743896484,58.124470149055,0.5583122671572909,60.83724910537969,0.0
104,20090619,LLY,8.323350665306807,21.70692253112793,-44.769364714004666,-0.4008499614178475,46.680556974064906,0.0
105,20090619,LMT,22.50095438545503,51.883750915527344,-11.9441679871022,0.462795548668069,50.31221515743221,0.0
106,20090619,M,19.18732475986342,7.085671424865723,-87.5184337458227,-0.1866885797448194,40.68321173162343,0.0
107,20090619,MA,18.13285324611272,14.939208030700684,-165.70705173283034,-0.3174032082982343,34.32431904744119,0.0
108,20090619,MCD,32.51153986014912,38.49125289916992,-20.408015077568585,0.902455739108298,55.59101582458605,0.0
109,20090619,MRK,20.908163790780385,14.948933601379396,-15.251026011472735,-0.0994591549313987,53.00329868746118,0.0
110,20090619,MS,15.88378744695969,20.835750579833984,-101.6612899549987,0.2825147609097165,45.649623476938395,0.0
111,20090619,MU,12.228678997859811,5.234743118286133,44.273416461792344,0.2273758206360652,49.779322738762374,0.0
112,20090619,NFLX,15.921766653477905,5.941429138183594,167.31037360671542,0.0123721053390983,55.6226441141371,0.0
113,20090619,NOK,10.85879102417253,8.978421211242676,-115.46222378792604,0.1317186711131963,41.57743997856789,0.0
114,20090619,NVDA,8.157141037918834,2.5638601779937744,58.00721865064156,0.1331460073542145,49.43329291539355,0.0
115,20090619,ORCL,22.32909128230239,16.85551643371582,64.38915865161887,0.5773686954852657,58.984596294331176,0.0
116,20090619,PEP,30.894434956514992,35.061988830566406,69.23657562131937,0.960258226115819,58.049271514415054,0.0
117,20090619,QCOM,13.367344098841524,31.64888381958008,83.13752123749408,1.164389613731096,57.58968211622496,0.0
118,20090619,VZ,18.35153662983949,13.101957321166992,107.70040778226864,0.0122898966848801,46.335127773972864,0.0
119,20090619,WFC,12.139660310705937,16.466035842895508,-72.53159371942981,-0.4100967847474095,45.44152443377704,0.0
120,20090622,BMY,14.942882741604947,12.174358367919922,122.08623908732412,-0.0259718099419963,55.804631276972906,0.0
121,20090622,CAT,31.37611074870319,21.779272079467773,-161.17387836742623,-0.7522352505696475,27.612066567039193,0.0
122,20090622,CMG,9.240109499551634,81.0199966430664,-19.111950730762867,1.3935347137916807,48.15908601846714,0.0
123,20090622,DAL,22.711561514277985,4.972768783569336,-98.36244717471573,-0.1382482334826154,33.87783964734322,0.0
124,20090622,EA,25.79767878736044,19.585250854492188,-167.54173636082086,-0.1353415849196615,35.53860666600983,0.0
125,20090622,EBAY,17.90074637656434,6.343311786651611,-170.6652826644155,-0.0167951890454638,37.68897304690035,0.0
126,20090622,FCX,15.901314997845898,16.588125228881836,-161.03712715617127,0.296032564821985,33.5666121448493,0.0
127,20090622,FDX,16.28027844602293,42.94109344482422,-134.60607730117985,-1.1317210718658757,31.00635925182556,0.0
128,20090622,FSLR,18.203441983349176,162.3000030517578,-198.733642733576,-5.388116770649219,32.57916317596886,0.0
129,20090622,GILD,20.245335127167696,17.04163360595703,128.68893128606118,0.3782313503312728,60.99153314532085,0.0
130,20090622,GPS,19.82122933413153,9.990711212158203,-104.29816251061948,-0.1475720776401772,39.1726020535214,0.0
131,20090622,HD,17.18306808664489,16.295148849487305,-74.86063696154774,-0.2760279861623509,39.0231591931144,0.0
132,20090622,JNJ,9.846928104708743,35.722835540771484,14.11154600399799,0.1600702341708171,52.458766977136094,0.0
133,20090622,KO,55.980329937364885,15.206408500671388,-30.10489125791082,0.4955260851806571,54.84199277568288,0.0
134,20090622,LLY,8.952520678061967,21.39139747619629,-142.8533353003489,-0.4215456505315487,42.75951834890862,0.0
135,20090622,LMT,21.205883659306167,51.21123123168945,-98.064199141844,0.3175628146199614,46.25566297003982,0.0
136,20090622,M,20.07888676099865,7.073227405548096,-83.06976768737097,-0.2072848228934614,40.54550201943209,0.0
137,20090622,MA,19.189950189469087,14.516077041625977,-194.57417202084045,-0.3689088060245815,30.022103402379457,0.0
138,20090622,MCD,30.244925438508307,37.84938049316406,-97.67337140519876,0.7650725687365281,49.856199957442264,0.0
139,20090622,MRK,19.797071340905458,14.527759552001951,-81.43102947749901,-0.1301049703689258,46.71677901800651,0.0
140,20090622,MS,16.334633262627474,19.62702751159668,-157.87527900805395,0.0867538393852704,38.61875667453311,0.0
141,20090622,MU,11.416254829722954,4.930283546447754,-15.356086650768576,0.1875866877696967,43.76682032404106,0.0
142,20090622,NFLX,14.950922442493225,5.7928571701049805,62.98229978248123,0.0218370619160364,50.6250201332721,0.0
143,20090622,NOK,12.07959923833515,8.617325782775879,-172.80839898166587,0.0393413533589566,35.49849367113107,0.0
144,20090622,NVDA,8.296181576362665,2.419384717941284,-31.16202294924014,0.1124329421022771,42.05568678313144,0.0
145,20090622,ORCL,21.236664050920385,16.292570114135742,6.878379570660693,0.5090659550785226,49.567769702281545,0.0
146,20090622,PEP,30.21844815356251,34.788822174072266,20.92485679357516,0.8985006781757221,55.46053528650273,0.0
147,20090622,QCOM,12.443902434119224,30.54805374145508,20.557986877414695,1.0320752180011965,48.87271983537873,0.0
148,20090622,VZ,17.088952795044506,13.260981559753418,96.81326138457204,0.0368289974884987,51.52303489880367,0.0
149,20090622,WFC,13.285956013583624,15.322461128234863,-185.0017775521804,-0.5368255173811214,39.37881117122325,0.0
150,20090623,BMY,14.744948151450052,12.084402084350586,61.50572041023162,-0.0136374011401194,53.45268160044711,0.0
151,20090623,CAT,33.01984114633651,22.21002197265625,-138.47824636383243,-0.8827268394878232,31.901227286090375,0.0
152,20090623,CMG,9.162012313360425,78.70999908447266,-86.96301955667914,1.0518510531492495,44.083465632697745,0.0
153,20090623,DAL,24.059395076522534,4.752734661102295,-123.36992627610962,-0.1933942424785817,31.127790152791647,0.0
154,20090623,EA,26.99349436000225,20.026580810546875,-133.21361536418834,-0.1861931467051718,41.34065790329344,0.0
155,20090623,EBAY,19.84178989759754,6.331742763519287,-196.96106741993597,-0.04446366128386,37.38612440196068,0.0
156,20090623,FCX,17.292023294091035,17.32243537902832,-144.5128571201972,0.0626671440012316,38.48895510505207,0.0
157,20090623,FDX,16.671126770910675,43.54167938232422,-98.37013750204343,-1.2250166373568234,34.07512067680035,0.0
158,20090623,FSLR,20.225659050261683,164.4199981689453,-177.17197262357018,-5.8535659096428105,34.915297852326944,0.0
159,20090623,GILD,21.13642560551466,17.166723251342773,136.62717924397987,0.4072634374360824,62.639331977955194,0.0
160,20090623,GPS,20.317939165330746,9.817124366760254,-125.76348974691,-0.2093886772399678,36.79383072665093,0.0
161,20090623,HD,18.317617663924196,16.03582763671875,-122.71271120571508,-0.3235070292134381,36.359857966904634,0.0
162,20090623,JNJ,9.81894174885697,35.41383361816406,-51.20743446531514,0.1059874969244845,48.21389490469224,0.0
163,20090623,KO,53.55563239292987,15.146203994750977,-63.135298423084365,0.4331091661949493,53.52576442663001,0.0
164,20090623,LLY,8.923942113314277,21.61033821105957,-79.33347470460896,-0.4058337634423168,46.14016454802203,0.0
165,20090623,LMT,20.227643866992903,51.12950897216797,-136.90525249497648,0.1897867751884518,45.77276930195886,0.0
166,20090623,M,20.906765762052785,6.774623870849609,-93.50668130007728,-0.2593498222009263,37.28372542886791,0.0
167,20090623,MA,20.385606445350675,14.826245307922363,-163.21171924201963,-0.3783344558323627,36.32278925963354,0.0
168,20090623,MCD,28.629421552905757,37.5582275390625,-123.5742381749112,0.613617496125265,47.46425734997832,0.0
169,20090623,MRK,18.561777917486296,14.487371444702148,-86.24215389584876,-0.1579607986694178,46.15151544323454,0.0
170,20090623,MS,17.084200311943654,20.41564178466797,-132.8291016411411,0.0177475034424645,44.612627183994654,0.0
171,20090623,MU,11.531631833361969,4.7633209228515625,-119.6729607106095,0.1407138660444538,40.852751664017866,0.0
172,20090623,NFLX,14.033778892764923,5.652856826782227,6.612058951872785,0.0178356522236047,46.39484290337345,0.0
173,20090623,NOK,13.0863658678383,8.849895477294922,-132.3738935893225,-0.0031689731125723,41.43740898153183,0.0
174,20090623,NVDA,9.102801338209677,2.4079179763793945,-101.65068711334196,0.0939263151853659,41.52598482109489,0.0
175,20090623,ORCL,20.5775329723956,16.210996627807617,-44.20181868890697,0.4417740043447367,48.362719052588325,0.0
176,20090623,PEP,29.088605254039816,34.47663497924805,-6.86399092126842,0.8015849448698233,52.57483950801991,0.0
177,20090623,QCOM,12.351392945197938,30.609968185424805,-30.694214092942023,0.9238280515474456,49.33725390619186,0.0
178,20090623,VZ,17.076537128567224,13.481849670410156,197.3645899920855,0.0930437670575514,57.64705997019407,0.0
179,20090623,WFC,14.54271188126971,15.594743728637695,-175.86376512360297,-0.598087939278269,41.38404436935398,0.0
180,20090624,BMY,14.561151746306225,12.10838794708252,56.20759492298937,-0.0006273223371522,54.00934394853336,0.0
181,20090624,CAT,33.179239605493784,22.47922706604004,-94.20322366765004,-0.9429953205987543,34.51295736943065,0.0
182,20090624,CMG,9.089493497611445,79.04000091552734,-79.10128972944112,0.7984882052297877,44.802131974714975,0.0
183,20090624,DAL,25.310954812892476,4.867153167724609,-115.53438796006186,-0.2240255025914885,34.122470784238175,0.0
184,20090624,EA,26.76874875231147,20.536561965942383,-85.87110443581327,-0.1824307366960944,47.24927030791468,0.0
185,20090624,EBAY,20.12857770406615,6.462851047515869,-115.51236717204854,-0.0542193155583756,42.978305808979975,0.0
186,20090624,FCX,17.559867380096314,17.917232513427734,-97.6753305623038,-0.0562678253871595,42.22324501514237,0.0
187,20090624,FDX,15.920307382871318,45.37771224975586,-51.64597907931613,-1.1134389480418037,42.49590688771696,0.0
188,20090624,FSLR,20.73546924571921,171.19000244140625,-89.53945688555471,-5.6114694137902745,41.845213786105575,0.0
189,20090624,GILD,21.583301291236864,17.1188907623291,113.54682179557872,0.4201829680641893,61.5684150707069,0.0
190,20090624,GPS,20.414349620097937,10.02928352355957,-97.08809908114677,-0.22910951005254,41.47193598674526,0.0
191,20090624,HD,19.59664374764968,15.895651817321776,-128.74440258231667,-0.3729733445374776,34.97051527871986,0.0
192,20090624,JNJ,9.419434452789318,35.703521728515625,-19.62791861773453,0.0983046440238126,52.12507899110633,0.0
193,20090624,KO,50.701105349834265,15.051141738891602,-104.27040251538884,0.3673055231616189,51.427041037826754,0.0
194,20090624,LLY,8.556319451647012,21.642534255981445,-50.65314403351488,-0.3849104510747878,46.63926412488993,0.0
195,20090624,LMT,19.89494969135604,49.97932434082031,-165.72726732393352,-0.058468521717387,39.51866140062605,0.0
196,20090624,M,21.28131347681617,7.085671424865723,-66.46357303918883,-0.2572998949096128,42.47508794882842,0.0
197,20090624,MA,20.895308833472683,14.912357330322266,-104.44425692564754,-0.3739888841462253,37.99195581876837,0.0
198,20090624,MCD,27.67978237131873,37.25385665893555,-145.29557481380027,0.4512682388094973,45.03184134967103,0.0
199,20090624,MRK,17.649945086256952,14.683539390563965,-62.49529616914194,-0.1521048538259144,49.3568002891509,0.0
200,20090624,MS,17.122913392211135,20.378782272338867,-86.21447553847305,-0.0405082357071009,44.39446438565611,0.0
201,20090624,MU,11.137954169054682,5.04813814163208,-59.41865731562651,0.125520468589368,47.29900152989254,0.0
202,20090624,NFLX,13.169304770205066,5.65571403503418,13.197380709431034,0.0147253147784249,46.49310828737784,0.0
203,20090624,NOK,13.080245611805587,8.947820663452148,-80.89158361174131,-0.0236751502056797,43.78441671634716,0.0
204,20090624,NVDA,8.96163112754037,2.4881813526153564,-21.1029224075976,0.0853365003916222,46.59656425510211,0.0
205,20090624,ORCL,20.708603663353045,17.345029830932617,149.37760557053693,0.4949010711281687,62.140673079602315,0.0
206,20090624,PEP,27.907563351402658,34.50264358520508,-22.92329067542205,0.7197098998446521,52.79526528920184,0.0
207,20090624,QCOM,11.646265207877471,31.146629333496097,24.28102754327171,0.8907131878418681,53.29765297390866,0.0
208,20090624,VZ,17.803321998651096,13.60553741455078,244.03729463534523,0.1569751022376628,60.64531401166795,0.0
209,20090624,WFC,15.479563349117278,15.77172565460205,-115.50399348852235,-0.6185289873008095,42.71056441506923,0.0
210,20090625,BMY,15.885914887461968,12.528199195861816,162.72239724076127,0.0654132728671434,62.46815266285367,0.0
211,20090625,CAT,32.88971889223699,23.212833404541016,-72.94970327069532,-0.8925162515122835,41.13779347686578,0.0
212,20090625,CMG,9.2279688616285,80.66000366210938,-64.81747198954008,0.7201159570973772,48.314044522779135,0.0
213,20090625,DAL,24.9012980236034,5.307221412658691,-71.34145503352438,-0.2055853160407297,44.1763895185339,0.0
214,20090625,EA,26.560056402312892,20.644441604614254,-68.53809156394519,-0.1686291715013261,48.43256353345747,0.0
215,20090625,EBAY,20.292852710730006,6.609384059906006,-81.0147841131168,-0.0484865552660096,48.51305112430078,0.0
216,20090625,FCX,17.61093845259991,18.63319206237793,-77.11258276507195,-0.0710314567236451,46.43839691736026,0.0
217,20090625,FDX,15.39545350645182,48.29480743408203,16.026573402621967,-0.7421065745990418,52.8094615868098,0.0
218,20090625,FSLR,21.728802683164,159.47999572753906,-141.91309528336436,-6.29197589234775,34.91942805840945,0.0
219,20090625,GILD,22.787800643909844,17.615577697753906,142.7551856485524,0.4793629426907735,67.7370014886738,0.0
220,20090625,GPS,19.44439645173016,10.41502571105957,-56.11959720472187,-0.1940860921097886,48.880283208235625,0.0
221,20090625,HD,19.458556932853643,16.519426345825195,-66.3119729286276,-0.3364814938987415,45.035563564963255,0.0
222,20090625,JNJ,9.30572083558161,36.22498321533203,59.87540501674833,0.1557805281502169,58.239040077034915,0.0
223,20090625,KO,47.78075454485238,15.1620454788208,-131.31591697438932,0.3255241975516014,53.7075569614259,0.0
224,20090625,LLY,9.492887253431372,22.750097274780273,89.11545844937767,-0.2269230240518283,60.276345601343365,0.0
225,20090625,LMT,19.586019385407525,50.991233825683594,-139.60318342792715,-0.1238711299008485,46.45084424600916,0.0
226,20090625,M,20.7774538305276,7.359391212463379,-36.3245128258618,-0.217661952358382,46.65941677076009,0.0
227,20090625,MA,20.25457955408358,15.210492134094238,-60.68895813852332,-0.3406357546771907,43.51296202019231,0.0
228,20090625,MCD,26.118810796875923,38.02143096923828,-92.11630806453604,0.4114644696085392,51.74733732486808,0.0
229,20090625,MRK,17.86779026909723,15.329720497131348,6.62730978150559,-0.0605309894993766,58.18629895169402,0.0
230,20090625,MS,17.26252027666993,20.54094123840332,-77.12916807342653,-0.0681386093356337,45.653744519541235,0.0
231,20090625,MU,10.386580164413424,5.20527982711792,-22.586318459793265,0.1249499355536798,50.50415575762041,0.0
232,20090625,NFLX,12.698019833125372,5.872857093811035,55.89361197504948,0.0294425842633634,53.4735462705137,0.0
233,20090625,NOK,13.397290173084448,8.99066162109375,-85.43460914807423,-0.0338874198487122,44.82622592380915,0.0
234,20090625,NVDA,8.436150089292331,2.6188974380493164,36.67768842351718,0.0890016080666185,53.64625816722271,0.0
235,20090625,ORCL,20.830312162099244,17.646892547607422,167.1329921693517,0.5604005274635142,64.83069429168799,0.0
236,20090625,PEP,27.35596162305354,35.11400604248047,6.3902462550453265,0.7223469123177964,57.76332733128625,0.0
237,20090625,QCOM,11.690104190054862,31.88279914855957,107.5212535113488,0.9399740174278292,58.13268891556943,0.0
238,20090625,VZ,18.812685071846193,13.733637809753418,219.73094809385796,0.2269720589112651,63.52540022385083,0.0
239,20090625,WFC,16.736051806046884,16.200557708740234,-93.20527647060788,-0.5772389467182713,45.90508252150065,0.0
240,20090626,BMY,17.116052089963727,12.570180892944336,169.42270808427278,0.1219930507725308,63.197114791629346,0.0
241,20090626,CAT,32.21101261000126,23.25994300842285,-52.08575013992764,-0.8372119766977377,41.54675519432864,0.0
242,20090626,CMG,9.356553128215763,80.5,-64.04827271802556,0.6377429240379371,47.98928304721443,0.0
243,20090626,DAL,24.37674834922597,5.016775608062744,-81.08636885674889,-0.2151198421079323,39.85332447905998,0.0
244,20090626,EA,25.690460321636333,20.497331619262695,-48.356042272248295,-0.1678600609722131,46.88797551465982,0.0
245,20090626,EBAY,19.610351772418067,6.690362453460693,-24.288904555029244,-0.0363919735256432,51.32484374883777,0.0
246,20090626,FCX,17.539064353527632,18.55975914001465,-59.05541957131568,-0.089766167469488,46.06717533123985,0.0
247,20090626,FDX,14.908089192633712,47.53978729248047,27.229370030699645,-0.5129191128100743,50.29512022942984,0.0
